Item Name,Item ID,Item meta,Has NBT,Display Name
AWWayofTime:blockCrystalBelljar,980,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,980,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,980,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,980,0,true,Crystal Belljar
AWWayofTime:blockDemonChest,981,0,false,Demon's Chest
AWWayofTime:blockCrystal,982,0,false,Crystal Cluster
AWWayofTime:blockCrystal,982,1,false,Crystal Cluster Brick
AWWayofTime:blockMimic,983,0,false,Mimic Block
AWWayofTime:blockEnchantmentGlyph,984,0,false,Glyph of the Adept Enchanter
AWWayofTime:blockEnchantmentGlyph,984,1,false,Glyph of Arcane Potential
AWWayofTime:blockStabilityGlyph,985,0,false,Glyph of Rigid Stability
AWWayofTime:blockCrucible,986,0,false,Incense Crucible
AWWayofTime:weakBloodOrb,5191,0,false,Weak Blood Orb
AWWayofTime:apprenticeBloodOrb,5192,0,false,Apprentice Blood Orb
AWWayofTime:magicianBloodOrb,5193,0,false,Magician's Blood Orb
AWWayofTime:energyBlaster,5194,0,false,Energy Blaster
AWWayofTime:energySword,5195,0,false,Bound Blade
AWWayofTime:lavaCrystal,5196,0,false,Lava Crystal
AWWayofTime:waterSigil,5197,0,false,Water Sigil
AWWayofTime:lavaSigil,5198,0,false,Lava Sigil
AWWayofTime:voidSigil,5199,0,false,Void Sigil
AWWayofTime:blankSlate,5200,0,false,Blank Slate
AWWayofTime:reinforcedSlate,5201,0,false,Reinforced Slate
AWWayofTime:sacrificialKnife,5202,0,false,Sacrificial Knife
AWWayofTime:daggerOfSacrifice,5203,0,false,Dagger of Sacrifice
AWWayofTime:airSigil,5204,0,false,Air Sigil
AWWayofTime:sigilOfTheFastMiner,5205,0,false,Sigil of the Fast Miner
AWWayofTime:sigilOfElementalAffinity,5206,0,false,Sigil of Elemental Affinity
AWWayofTime:sigilOfHaste,5207,0,false,Sigil of Haste
AWWayofTime:sigilOfHolding,5208,0,false,Sigil of Holding
AWWayofTime:divinationSigil,5209,0,false,Divination Sigil
AWWayofTime:waterScribeTool,5210,0,false,Elemental Inscription Tool: Water
AWWayofTime:fireScribeTool,5211,0,false,Elemental Inscription Tool: Fire
AWWayofTime:earthScribeTool,5212,0,false,Elemental Inscription Tool: Earth
AWWayofTime:airScribeTool,5213,0,false,Elemental Inscription Tool: Air
AWWayofTime:activationCrystal,5214,0,false,Weak Activation Crystal
AWWayofTime:activationCrystal,5214,1,false,Awakened Activation Crystal
AWWayofTime:activationCrystal,5214,2,false,Creative Activation Crystal
AWWayofTime:boundPickaxe,5215,0,false,Bound Pickaxe
AWWayofTime:boundAxe,5216,0,false,Bound Axe
AWWayofTime:boundShovel,5217,0,false,Bound Shovel
AWWayofTime:boundHelmet,5218,0,false,Bound Helmet
AWWayofTime:boundPlate,5219,0,false,Bound Plate
AWWayofTime:boundLeggings,5220,0,false,Bound Leggings
AWWayofTime:boundBoots,5221,0,false,Bound Boots
AWWayofTime:weakBloodShard,5222,0,false,Weak Blood Shard
AWWayofTime:growthSigil,5223,0,false,Sigil of the Green Grove
AWWayofTime:blankSpell,5224,0,false,Unbound Crystal
AWWayofTime:masterBloodOrb,5225,0,false,Master Blood Orb
AWWayofTime:alchemyFlask,5226,0,false,Potion Flask
AWWayofTime:standardBindingAgent,5227,0,false,Standard Binding Agent
AWWayofTime:mundanePowerCatalyst,5228,0,false,Mundane Power Catalyst
AWWayofTime:averagePowerCatalyst,5229,0,false,Average Power Catalyst
AWWayofTime:greaterPowerCatalyst,5230,0,false,Greater Power Catalyst
AWWayofTime:mundaneLengtheningCatalyst,5231,0,false,Mundane Lengthening Catalyst
AWWayofTime:averageLengtheningCatalyst,5232,0,false,Average Lengthening Catalyst
AWWayofTime:greaterLengtheningCatalyst,5233,0,false,Greater Lengthening Catalyst
AWWayofTime:incendium,5234,0,false,Incendium
AWWayofTime:magicales,5235,0,false,Magicales
AWWayofTime:sanctus,5236,0,false,Sanctus
AWWayofTime:aether,5237,0,false,Aether
AWWayofTime:simpleCatalyst,5238,0,false,Simple Catalyst
AWWayofTime:crepitous,5239,0,false,Crepitous
AWWayofTime:crystallos,5240,0,false,Crystallos
AWWayofTime:terrae,5241,0,false,Terrae
AWWayofTime:aquasalus,5242,0,false,Aquasalus
AWWayofTime:tennebrae,5243,0,false,Tenebrae
AWWayofTime:demonBloodShard,5244,0,false,Demon Blood Shard
AWWayofTime:archmageBloodOrb,5245,0,false,Archmage's Blood Orb
AWWayofTime:transcendentBloodOrb,5246,0,false,Transcendent Blood Orb
AWWayofTime:sigilOfWind,5247,0,false,Sigil of the Whirlwind
AWWayofTime:telepositionFocus,5248,0,false,Teleposition Focus
AWWayofTime:enhancedTelepositionFocus,5249,0,false,Enhanced Teleposition Focus
AWWayofTime:reinforcedTelepositionFocus,5250,0,false,Reinforced Teleposition Focus
AWWayofTime:demonicTelepositionFocus,5251,0,false,Demonic Teleposition Focus
AWWayofTime:imbuedSlate,5252,0,false,Imbued Slate
AWWayofTime:demonicSlate,5253,0,false,Demonic Slate
AWWayofTime:duskScribeTool,5254,0,false,Elemental Inscription Tool: Dusk
AWWayofTime:sigilOfTheBridge,5255,0,false,Sigil of the Phantom Bridge
AWWayofTime:armourInhibitor,5256,0,false,Armour Inhibitor
AWWayofTime:creativeFiller,5257,0,false,Orb of Testing
AWWayofTime:demonPlacer,5258,0,false,Demon Crystal
AWWayofTime:creativeDagger,5259,0,false,Creative Sacrificial Knife
AWWayofTime:weakFillingAgent,5260,0,false,Weak Filling Agent
AWWayofTime:standardFillingAgent,5261,0,false,Standard Filling Agent
AWWayofTime:enhancedFillingAgent,5262,0,false,Enhanced Filling Agent
AWWayofTime:weakBindingAgent,5263,0,false,Weak Binding Agent
AWWayofTime:itemRitualDiviner,5264,0,false,Ritual Diviner
AWWayofTime:itemRitualDiviner,5264,1,false,Ritual Diviner
AWWayofTime:itemRitualDiviner,5264,2,false,Ritual Diviner
AWWayofTime:sigilOfMagnetism,5265,0,false,Sigil of Magnetism
AWWayofTime:itemKeyOfDiablo,5266,0,false,Key of Binding
AWWayofTime:itemKeyOfDiablo,5266,0,true,Key of Binding
AWWayofTime:energyBazooka,5267,0,false,Energy Bazooka
AWWayofTime:itemBloodLightSigil,5268,0,false,Sigil of the Blood Lamp
AWWayofTime:itemComplexSpellCrystal,5269,0,false,Complex Spell Crystal
AWWayofTime:sigilOfSupression,5270,0,false,Sigil of Supression
AWWayofTime:sigilOfEnderSeverance,5271,0,false,Sigil of Ender Severance
AWWayofTime:fluidSigil,5272,0,false,Unnamed
AWWayofTime:seerSigil,5273,0,false,Sigil of Sight
AWWayofTime:customTool,5274,0,false,Dynamic Mace
AWWayofTime:bucketLife,5275,0,false,Bucket of Life
AWWayofTime:itemCombinationalCatalyst,5276,0,false,Combinational Catalyst
AWWayofTime:itemAttunedCrystal,5277,0,false,Alchemic Router
AWWayofTime:itemTankSegmenter,5278,0,false,Alchemic Segmenter
AWWayofTime:itemDestinationClearer,5279,0,false,Alchemic Cleanser
AWWayofTime:bloodMagicBaseItems,5280,0,false,Quartz Rod
AWWayofTime:bloodMagicBaseItems,5280,1,false,Empty Core
AWWayofTime:bloodMagicBaseItems,5280,2,false,Magicales Cable
AWWayofTime:bloodMagicBaseItems,5280,3,false,Wooden Brace
AWWayofTime:bloodMagicBaseItems,5280,4,false,Stone Brace
AWWayofTime:bloodMagicBaseItems,5280,5,false,Projectile Core
AWWayofTime:bloodMagicBaseItems,5280,6,false,Self Core
AWWayofTime:bloodMagicBaseItems,5280,7,false,Melee Core
AWWayofTime:bloodMagicBaseItems,5280,8,false,Paradigm Plate
AWWayofTime:bloodMagicBaseItems,5280,9,false,Output Spell Cable
AWWayofTime:bloodMagicBaseItems,5280,10,false,Fire Core
AWWayofTime:bloodMagicBaseItems,5280,11,false,Icy Core
AWWayofTime:bloodMagicBaseItems,5280,12,false,Gusty Core
AWWayofTime:bloodMagicBaseItems,5280,13,false,Earthen Core
AWWayofTime:bloodMagicBaseItems,5280,14,false,Input Spell Cable
AWWayofTime:bloodMagicBaseItems,5280,15,false,Cracked Runic Plate
AWWayofTime:bloodMagicBaseItems,5280,16,false,Runic Plate
AWWayofTime:bloodMagicBaseItems,5280,17,false,Imbued Runic Plate
AWWayofTime:bloodMagicBaseItems,5280,18,false,Unattuned Core
AWWayofTime:bloodMagicBaseItems,5280,19,false,Offensive Core
AWWayofTime:bloodMagicBaseItems,5280,20,false,Defensive Core
AWWayofTime:bloodMagicBaseItems,5280,21,false,Environmental Core
AWWayofTime:bloodMagicBaseItems,5280,22,false,Power Core
AWWayofTime:bloodMagicBaseItems,5280,23,false,Reduction Core
AWWayofTime:bloodMagicBaseItems,5280,24,false,Potency Core
AWWayofTime:bloodMagicBaseItems,5280,25,false,Obsidian Brace
AWWayofTime:bloodMagicBaseItems,5280,26,false,Tool Core
AWWayofTime:bloodMagicBaseItems,5280,27,false,Ethereal Slate
AWWayofTime:bloodMagicBaseItems,5280,28,false,Life Shard
AWWayofTime:bloodMagicBaseItems,5280,29,false,Soul Shard
AWWayofTime:bloodMagicBaseItems,5280,30,false,Soul Runic Plate
AWWayofTime:bloodMagicBaseItems,5280,31,false,Living Brace
AWWayofTime:bloodMagicBaseItems,5280,32,false,Ender Shard
AWWayofTime:bloodMagicBaseAlchemyItems,5281,0,false,Offensa
AWWayofTime:bloodMagicBaseAlchemyItems,5281,1,false,Praesidium
AWWayofTime:bloodMagicBaseAlchemyItems,5281,2,false,Orbis Terrae
AWWayofTime:bloodMagicBaseAlchemyItems,5281,3,false,Strengthened Catalyst
AWWayofTime:bloodMagicBaseAlchemyItems,5281,4,false,Concentrated Catalyst
AWWayofTime:bloodMagicBaseAlchemyItems,5281,5,false,Fractured Bone
AWWayofTime:bloodMagicBaseAlchemyItems,5281,6,false,Virtus
AWWayofTime:bloodMagicBaseAlchemyItems,5281,7,false,Reductus
AWWayofTime:bloodMagicBaseAlchemyItems,5281,8,false,Potentia
AWWayofTime:dawnScribeTool,5282,0,false,Elemental Inscription Tool: Dawn
AWWayofTime:itemBloodPack,5283,0,false,Blood Letter's Pack
AWWayofTime:itemHarvestSigil,5284,0,false,Harvest Goddess Sigil
AWWayofTime:itemCompressionSigil,5285,0,false,Sigil of Compression
AWWayofTime:itemAssassinSigil,5286,0,false,Sigil of the Assassin
AWWayofTime:boundHelmetWater,5287,0,false,Water Omega Helmet
AWWayofTime:boundPlateWater,5288,0,false,Water Omega Plate
AWWayofTime:boundLeggingsWater,5289,0,false,Water Omega Leggings
AWWayofTime:boundBootsWater,5290,0,false,Water Omega Boots
AWWayofTime:boundHelmetEarth,5291,0,false,Earth Omega Helmet
AWWayofTime:boundPlateEarth,5292,0,false,Earth Omega Plate
AWWayofTime:boundLeggingsEarth,5293,0,false,Earth Omega Leggings
AWWayofTime:boundBootsEarth,5294,0,false,Earth Omega Boots
AWWayofTime:boundHelmetWind,5295,0,false,Wind Omega Helmet
AWWayofTime:boundPlateWind,5296,0,false,Wind Omega Plate
AWWayofTime:boundLeggingsWind,5297,0,false,Wind Omega Leggings
AWWayofTime:boundBootsWind,5298,0,false,Wind Omega Boots
AWWayofTime:boundHelmetFire,5299,0,false,Fire Omega Helmet
AWWayofTime:boundPlateFire,5300,0,false,Fire Omega Plate
AWWayofTime:boundLeggingsFire,5301,0,false,Fire Omega Leggings
AWWayofTime:boundBootsFire,5302,0,false,Fire Omega Boots
AWWayofTime:inputRoutingFocus,5303,0,false,Input Routing Focus
AWWayofTime:outputRoutingFocus,5304,0,false,Default Output Routing Focus
AWWayofTime:outputRoutingFocus,5304,1,false,Output Routing Focus (ModItem)
AWWayofTime:outputRoutingFocus,5304,2,false,Output Routing Focus (Ignore Meta)
AWWayofTime:outputRoutingFocus,5304,3,false,Output Routing Focus (MatchNBT)
AWWayofTime:outputRoutingFocus,5304,4,false,Output Routing Focus (Global)
AWWayofTime:bloodMagicIncenseItem,5305,0,false,Wood Ash
AWWayofTime:bloodMagicIncenseItem,5305,1,false,Byrrus
AWWayofTime:bloodMagicIncenseItem,5305,2,false,Livens
AWWayofTime:bloodMagicIncenseItem,5305,3,false,Viridis
AWWayofTime:bloodMagicIncenseItem,5305,4,false,Purpura
AWWayofTime:ritualDismantler,5306,0,false,Ritual Dismantler
AWWayofTime:sanguineHelmet,7226,0,false,Sanguine Helmet
AWWayofTime:sanguineRobe,7227,0,false,Sanguine Robes
AWWayofTime:sanguinePants,7228,0,false,Sanguine Leggings
AWWayofTime:sanguineBoots,7229,0,false,Sanguine Boots
AdvancedSolarPanel:BlockAdvSolarPanel,2695,0,false,Advanced Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,2695,1,false,Hybrid Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,2695,2,false,Ultimate Hybrid Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,2695,3,false,Quantum Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,2695,4,false,Quantum Generator
AdvancedSolarPanel:BlockAdvSolarPanel,2695,5,false,Super Quantum Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,2695,6,false,Ultra Quantum Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,2695,7,false,Celestial Generator
AdvancedSolarPanel:BlockAdvSolarPanel,2695,8,false,Absorbing Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,2695,9,false,Spatial Solar Panel
AdvancedSolarPanel:BlockMolecularTransformer,2696,0,false,Molecular Transformer
AdvancedSolarPanel:advanced_solar_helmet,7516,1,true,Advanced Solar Helmet
AdvancedSolarPanel:advanced_solar_helmet,7516,27,false,Advanced Solar Helmet
AdvancedSolarPanel:asp_crafting_items,7517,0,false,Sunnarium
AdvancedSolarPanel:asp_crafting_items,7517,1,false,Sunnarium Alloy
AdvancedSolarPanel:asp_crafting_items,7517,2,false,Irradiant Uranium
AdvancedSolarPanel:asp_crafting_items,7517,3,false,Enriched Sunnarium
AdvancedSolarPanel:asp_crafting_items,7517,4,false,Enriched Sunnarium Alloy
AdvancedSolarPanel:asp_crafting_items,7517,5,false,Irradiant Glass Pane
AdvancedSolarPanel:asp_crafting_items,7517,6,false,Iridium-Iron Plate
AdvancedSolarPanel:asp_crafting_items,7517,7,false,Reinforced Iridium-Iron Plate
AdvancedSolarPanel:asp_crafting_items,7517,8,false,Irradiant Reinforced Plate
AdvancedSolarPanel:asp_crafting_items,7517,9,false,Sunnarium Piece
AdvancedSolarPanel:asp_crafting_items,7517,10,false,Iridium Ingot
AdvancedSolarPanel:asp_crafting_items,7517,11,false,Uranium Ingot
AdvancedSolarPanel:asp_crafting_items,7517,12,false,MT Core
AdvancedSolarPanel:asp_crafting_items,7517,13,false,Quantum Core
AdvancedSolarPanel:hybrid_solar_helmet,7518,1,true,Hybrid Solar Helmet
AdvancedSolarPanel:hybrid_solar_helmet,7518,27,false,Hybrid Solar Helmet
AdvancedSolarPanel:ultimate_solar_helmet,7519,1,true,Ultimate Solar Helmet
AdvancedSolarPanel:ultimate_solar_helmet,7519,27,false,Ultimate Solar Helmet
Automagy:blockRedcrystal,895,0,false,Redcrystal
Automagy:blockRedcrystalAmp,896,0,false,Amplified Redcrystal
Automagy:blockRedcrystalDim,897,0,false,Dim Redcrystal
Automagy:blockRedcrystalDense,898,0,false,Dense Redcrystal
Automagy:blockRedcrystalRes,899,0,false,Resonating Redcrystal
Automagy:blockRedcrystalMerc,900,0,false,Mercurial Redcrystal
Automagy:blockTorchInversion,901,0,false,Redstone Inversion Torch
Automagy:blockRemoteComparator,903,0,false,Remote Comparator
Automagy:blockVisReader,904,0,false,Vis Reader
Automagy:blockTally,905,0,false,Tally Box
Automagy:blockHourglass,906,0,false,Hourglass
Automagy:blockHourglassMagic,907,0,false,Magic Hourglass
Automagy:blockGreedyChest,908,0,false,Greedy Chest
Automagy:blockEagerChest,909,0,false,Eager Chest
Automagy:blockTenaciousChest,910,0,false,Tenacious Chest
Automagy:blockHungryMaw,911,0,false,Hungry Maw
Automagy:blockFinicalMaw,912,0,false,Finical Maw
Automagy:blockGolemInhibitor,913,0,false,Golemic Inhibitor
Automagy:blockEntitySignal,914,0,false,Signum Entia
Automagy:blockEssentiaLocus,915,0,false,Essentia Locus
Automagy:blockEssentiaLocusAggregator,916,0,false,Essentia Aggregator
Automagy:blockInventarium,917,0,false,Inventarium Core
Automagy:blockUnseenScribe,918,0,false,Unseen Scribe
Automagy:blockScribePointer,919,0,false,Scrivener's Oculus
Automagy:blockGolemTaskmaster,920,0,false,Golemic Taskmaster
Automagy:blockReqTome,921,0,false,Requisition Tome
Automagy:blockBookshelfEnchanted,922,0,false,Enchanting Bookshelf
Automagy:blockBookshelfEnchanted,922,1,false,Ensorcelled Bookshelf
Automagy:blockTranslucent,923,0,false,Glowing Amber
Automagy:blockTranslucent,923,1,false,Glowing Amber Bricks
Automagy:blockMetalGlow,924,0,false,Memory Block
Automagy:blockNethermind,925,0,false,Nethermind
Automagy:blockRunedObsidian,926,0,false,Runed Obsidian
Automagy:blockNetherRune,927,0,false,Runed Obsidian (Rock)
Automagy:blockNetherRune,927,1,false,Runed Obsidian (Sea)
Automagy:blockNetherRune,927,2,false,Runed Obsidian (Crystal)
Automagy:blockNetherRune,927,3,false,Runed Obsidian (Light)
Automagy:blockNetherRune,927,4,false,Runed Obsidian (Soul)
Automagy:blockNetherRune,927,6,false,Runed Obsidian (Celerity)
Automagy:blockNetherRuneMob,928,0,false,Runed Obsidian (Zombie)
Automagy:blockNetherRuneMob,928,1,false,Runed Obsidian (Blaze)
Automagy:blockNetherRuneMob,928,2,false,Runed Obsidian (Ghast)
Automagy:blockNetherRuneMob,928,3,false,Runed Obsidian (Skull)
Automagy:blockNetherRuneMob,928,4,false,Runed Obsidian (Slime)
Automagy:blockNetherRuneMob,928,5,false,Runed Obsidian (Bat)
Automagy:blockNetherRuneMob,928,6,false,Runed Obsidian (Wisp)
Automagy:blockMobLure,929,0,false,Siren's Lure
Automagy:blockDimensionLure,930,0,false,Dimensional Lure
Automagy:blockGolemWorkbench,931,0,false,Golem's Workbench
Automagy:blockThirstyTank,932,0,false,Thirsty Tank
Automagy:blockBoiler,933,0,false,Alchemical Boiler
Automagy:blockCreativeJar,934,3,false,Infinity Jar
Automagy:blockAmnesiac,935,0,false,Amnesiac's Stone
Automagy:blockXPStone,936,0,false,Soul Stone
Automagy:blockXPJar,937,0,true,Jar of Enchanter's Concentrate
Automagy:blockThaumostaticPylon,938,0,false,Thaumostatic Pylon
Automagy:blockThaumostaticPylon,938,1,false,Thaumostatic Controller
Automagy:blockMirrorAlt,939,0,false,Melding Mirror
Automagy:blockMirrorMultiDest,940,0,false,Dispersing Mirror
Automagy:blockFluidMilk,941,0,false,Milk
Automagy:blockFluidMushroom,942,0,false,Mushroom Soup
Automagy:blockFluidVishroom,943,0,false,Vishroom Soup
Automagy:shardSliver,5169,0,false,Sliver of Air
Automagy:shardSliver,5169,1,false,Sliver of Fire
Automagy:shardSliver,5169,2,false,Sliver of Water
Automagy:shardSliver,5169,3,false,Sliver of Earth
Automagy:shardSliver,5169,4,false,Sliver of Order
Automagy:shardSliver,5169,5,false,Sliver of Entropy
Automagy:enchantedPaper,5170,0,false,Enchanted Paper
Automagy:enchantedPaper,5170,1,false,Runic Whitelist
Automagy:enchantedPaper,5170,2,false,Runic Blacklist
Automagy:enchantedPaper,5170,3,false,Bound Enchanting Paper
Automagy:avaricePearl,5171,0,false,Avarice Pearl
Automagy:avaricePearl,5171,1,false,Miser's Pearl
Automagy:crystalEye,5172,0,false,Crystalline Eye
Automagy:crystalEntityEye,5173,0,false,Oculo Anima
Automagy:crystalBrain,5174,0,false,Crystalline Brain: Air
Automagy:crystalBrain,5174,1,false,Crystalline Brain: Fire
Automagy:crystalBrain,5174,2,false,Crystalline Brain: Water
Automagy:crystalBrain,5174,3,false,Crystalline Brain: Earth
Automagy:crystalBrain,5174,4,false,Crystalline Brain: Order
Automagy:crystalBrain,5174,5,false,Crystalline Brain: Entropy
Automagy:golemLinker,5175,0,false,Golem Linking Bell
Automagy:ingredient,5176,0,false,Conflux Disc
Automagy:horizontal,5177,0,false,Shattered Avarice Pearl
Automagy:edible,5178,0,false,Mercatus Amalgam
Automagy:foodstuff,5179,0,false,Vishroom Stew
Automagy:netherHeart,5180,0,false,Ember Heart
Automagy:tallyLens,5181,0,false,Tally Box Lens: Clear
Automagy:tallyLens,5181,1,false,Tally Box Lens: Unbound
Automagy:tallyLens,5181,2,false,Tally Box Lens: Yield
Automagy:glyph,5182,0,false,Aqueous Admixture
Automagy:glyph,5182,1,false,Glyph of the Void
Automagy:glyph,5182,2,false,Glyph of Consumption
Automagy:glyph,5182,3,false,Glyph of Siphoning
Automagy:glyph,5182,4,false,Glyph of Envy
Automagy:glyph,5182,5,false,Glyph of Temperance
Automagy:glyph,5182,6,false,Glyph of Preservation
Automagy:glyph,5182,7,false,Glyph of the Guzzler
Automagy:glyph,5182,8,false,Glyph of the Reservoir
Automagy:glyph,5182,9,false,Glyph of the Bovine
Automagy:golemWorkbenchUpgrade,5183,0,false,Workbench Upgrade: Air
Automagy:golemWorkbenchUpgrade,5183,1,false,Workbench Upgrade: Fire
Automagy:golemWorkbenchUpgrade,5183,3,false,Workbench Upgrade: Earth
