Name,ID,Has Block,Mod,Class,Display Name
minecraft:reeds,338,false,minecraft,net.minecraft.item.ItemReed,Sugar Canes
minecraft:paper,339,false,minecraft,net.minecraft.item.Item,Paper
minecraft:book,340,false,minecraft,net.minecraft.item.ItemBook,Book
minecraft:slime_ball,341,false,minecraft,net.minecraft.item.Item,Slimeball
minecraft:chest_minecart,342,false,minecraft,net.minecraft.item.ItemMinecart,Chest Cart
minecraft:furnace_minecart,343,false,minecraft,net.minecraft.item.ItemMinecart,Furnace Cart
minecraft:egg,344,false,minecraft,net.minecraft.item.ItemEgg,Egg
minecraft:compass,345,false,minecraft,net.minecraft.item.Item,Compass
minecraft:fishing_rod,346,false,minecraft,net.minecraft.item.ItemFishingRod,Fishing Rod
minecraft:clock,347,false,minecraft,net.minecraft.item.Item,Clock
minecraft:glowstone_dust,348,false,minecraft,net.minecraft.item.Item,Glowstone Dust
minecraft:fish,349,false,minecraft,net.minecraft.item.ItemFishFood,Raw Fish
minecraft:cooked_fished,350,false,minecraft,net.minecraft.item.ItemFishFood,Cooked Fish
minecraft:dye,351,false,minecraft,net.minecraft.item.ItemDye,Ink Sac
minecraft:bone,352,false,minecraft,net.minecraft.item.Item,Bone
minecraft:sugar,353,false,minecraft,net.minecraft.item.Item,Sugar
minecraft:cake,354,false,minecraft,net.minecraft.item.ItemReed,Cake
minecraft:bed,355,false,minecraft,net.minecraft.item.ItemBed,Bed
minecraft:repeater,356,false,minecraft,net.minecraft.item.ItemReed,Redstone Repeater
minecraft:cookie,357,false,minecraft,net.minecraft.item.ItemFood,Cookie
minecraft:filled_map,358,false,minecraft,net.minecraft.item.ItemMap,Map #0
minecraft:shears,359,false,minecraft,net.minecraft.item.ItemShears,Shears
minecraft:melon,360,false,minecraft,net.minecraft.item.ItemFood,Melon
minecraft:pumpkin_seeds,361,false,minecraft,net.minecraft.item.ItemSeeds,Pumpkin Seeds
minecraft:melon_seeds,362,false,minecraft,net.minecraft.item.ItemSeeds,Melon Seeds
minecraft:beef,363,false,minecraft,net.minecraft.item.ItemFood,Raw Beef
minecraft:cooked_beef,364,false,minecraft,net.minecraft.item.ItemFood,Steak
minecraft:chicken,365,false,minecraft,net.minecraft.item.ItemFood,Raw Chicken
minecraft:cooked_chicken,366,false,minecraft,net.minecraft.item.ItemFood,Cooked Chicken
minecraft:rotten_flesh,367,false,minecraft,net.minecraft.item.ItemFood,Rotten Flesh
minecraft:ender_pearl,368,false,minecraft,net.minecraft.item.ItemEnderPearl,Ender Pearl
minecraft:blaze_rod,369,false,minecraft,net.minecraft.item.Item,Blaze Rod
minecraft:ghast_tear,370,false,minecraft,net.minecraft.item.Item,Ghast Tear
minecraft:gold_nugget,371,false,minecraft,net.minecraft.item.Item,Gold Nugget
minecraft:nether_wart,372,false,minecraft,net.minecraft.item.ItemSeeds,Nether Wart
minecraft:potion,373,false,minecraft,net.minecraft.item.ItemPotion,Water Bottle
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle,Glass Bottle
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood,Spider Eye
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item,Fermented Spider Eye
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item,Blaze Powder
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item,Magma Cream
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed,Brewing Stand
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed,Cauldron
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye,Eye of Ender
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item,Glistering Melon
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer,Spawn
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle,Bottle o' Enchanting
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball,Fire Charge
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook,Book and Quill
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook,Written Book
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item,Emerald
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity,Item Frame
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed,Flower Pot
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood,Carrot
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood,Potato
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood,Baked Potato
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood,Poisonous Potato
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap,Empty Map
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood,Golden Carrot
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull,Skeleton Skull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick,Carrot on a Stick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled,Nether Star
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood,Pumpkin Pie
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework,Firework Rocket
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge,Firework Star
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook,Enchanted Book
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed,Redstone Comparator
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item,Nether Brick
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item,Nether Quartz
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart,TNT Cart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart,Hopper Cart
divinerpg:boneChest,409,true,divinerpg,net.minecraft.item.ItemBlock,Bone Chest
divinerpg:frozenDirt,410,true,divinerpg,net.minecraft.item.ItemBlock,Frozen Dirt
divinerpg:frozenGrass,411,true,divinerpg,net.minecraft.item.ItemBlock,Frozen Grass
divinerpg:frozenStone,412,true,divinerpg,net.minecraft.item.ItemBlock,Frozen Stone
divinerpg:frozenLog,413,true,divinerpg,net.minecraft.item.ItemBlock,Frozen Log
divinerpg:brittleLeaves,414,true,divinerpg,net.minecraft.item.ItemBlock,Brittle Leaves
divinerpg:frozenPlanks,415,true,divinerpg,net.minecraft.item.ItemBlock,Frozen Planks
divinerpg:frozenStairs,416,true,divinerpg,net.minecraft.item.ItemBlock,Frozen Stairs
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item,Iron Horse Armor
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item,Gold Horse Armor
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item,Diamond Horse Armor
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead,Lead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag,Name Tag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart,Minecart with Command Block
divinerpg:winterberryBush,423,true,divinerpg,net.minecraft.item.ItemBlock,Winterberry Bush
divinerpg:ripeWinterberryBush,424,true,divinerpg,net.minecraft.item.ItemBlock,Ripe Winterberry Bush
divinerpg:icyStone,425,true,divinerpg,net.minecraft.item.ItemBlock,Icy Stone
divinerpg:icyBricks,426,true,divinerpg,net.minecraft.item.ItemBlock,Icy Bricks
divinerpg:frostedChest,427,true,divinerpg,net.minecraft.item.ItemBlock,Frosted Chest
divinerpg:decorativeFrostedChest,428,true,divinerpg,net.minecraft.item.ItemBlock,Decorative Frosted Chest
divinerpg:rollumSpawner,429,true,divinerpg,net.minecraft.item.ItemBlock,Rollum Spawner
divinerpg:frostArcherSpawner,430,true,divinerpg,net.minecraft.item.ItemBlock,Frost Archer Spawner
divinerpg:snowBricks,431,true,divinerpg,net.minecraft.item.ItemBlock,Snow Bricks
divinerpg:coalstone,432,true,divinerpg,net.minecraft.item.ItemBlock,Coalstone
divinerpg:coalstoneStairs,433,true,divinerpg,net.minecraft.item.ItemBlock,Coalstone Stairs
divinerpg:workshopCarpet,434,true,divinerpg,net.minecraft.item.ItemBlock,Workshop Carpet
divinerpg:frostedGlass,435,true,divinerpg,net.minecraft.item.ItemBlock,Frosted Glass
divinerpg:workshopBookcase,436,true,divinerpg,net.minecraft.item.ItemBlock,Workshop Bookcase
divinerpg:workshopLamp,437,true,divinerpg,net.minecraft.item.ItemBlock,Workshop Lamp
divinerpg:steelDoorBlock,438,true,divinerpg,net.minecraft.item.ItemBlock,Steel Door Block
divinerpg:coalstoneFurnace,439,true,divinerpg,net.minecraft.item.ItemBlock,Coalstone Furnace
divinerpg:coalstoneFurnaceActive,440,true,divinerpg,net.minecraft.item.ItemBlock,Coalstone Furnace Active
divinerpg:redChristmasLights,441,true,divinerpg,net.minecraft.item.ItemBlock,Red Christmas Lights
divinerpg:greenChristmasLights,442,true,divinerpg,net.minecraft.item.ItemBlock,Green Christmas Lights
divinerpg:blueChristmasLights,443,true,divinerpg,net.minecraft.item.ItemBlock,Blue Christmas Lights
divinerpg:yellowChristmasLights,444,true,divinerpg,net.minecraft.item.ItemBlock,Yellow Christmas Lights
divinerpg:purpleChristmasLights,445,true,divinerpg,net.minecraft.item.ItemBlock,Purple Christmas Lights
divinerpg:CandyCane,446,true,divinerpg,net.divinerpg.blocks.vanilla.DivineMetaItemBlock,Blue Candy Cane
divinerpg:presentBox,447,true,divinerpg,net.minecraft.item.ItemBlock,Present Box
divinerpg:iceikaFire,448,true,divinerpg,net.minecraft.item.ItemBlock,Iceika Fire
divinerpg:iceikaPortal,449,true,divinerpg,net.minecraft.item.ItemBlock,Iceika Portal
divinerpg:frozenSlab,450,true,divinerpg,net.divinerpg.items.base.ItemModSlab,Frozen Slab
divinerpg:frozenSlabDouble,451,true,divinerpg,net.divinerpg.items.base.ItemModSlab,Frozen Slab
divinerpg:vetheaPortal,452,true,divinerpg,net.minecraft.item.ItemBlock,Vethea Portal
divinerpg:dreamWreckerSpawner,453,true,divinerpg,net.minecraft.item.ItemBlock,Dream Wrecker Spawner
divinerpg:vermenousSpawner,454,true,divinerpg,net.minecraft.item.ItemBlock,Vermenous Spawner
divinerpg:twinsSpawner,455,true,divinerpg,net.minecraft.item.ItemBlock,Twins Spawner
divinerpg:biphronSpawner,456,true,divinerpg,net.minecraft.item.ItemBlock,Biphron Spawner
divinerpg:gorgosionSpawner,457,true,divinerpg,net.minecraft.item.ItemBlock,Gorgosion Spawner
divinerpg:wreckAltar,458,true,divinerpg,net.minecraft.item.ItemBlock,Wreck Altar
divinerpg:quadroticAltar,459,true,divinerpg,net.minecraft.item.ItemBlock,Quadrotic Altar
divinerpg:karosAltar,460,true,divinerpg,net.minecraft.item.ItemBlock,Karos Altar
divinerpg:raglokAltar,461,true,divinerpg,net.minecraft.item.ItemBlock,Raglok Altar
divinerpg:lunicAltar,462,true,divinerpg,net.minecraft.item.ItemBlock,Lunic Altar
divinerpg:dreamStone,463,true,divinerpg,net.minecraft.item.ItemBlock,Dream Stone
divinerpg:dreamDirt,464,true,divinerpg,net.minecraft.item.ItemBlock,Dream Dirt
divinerpg:dreamGrass,465,true,divinerpg,net.minecraft.item.ItemBlock,Dream Grass
divinerpg:fireCrystal,466,true,divinerpg,net.minecraft.item.ItemBlock,Fire Crystal
divinerpg:dreamwoodLog,467,true,divinerpg,net.minecraft.item.ItemBlock,Dreamwood Log
divinerpg:dreamwoodLeaves,468,true,divinerpg,net.minecraft.item.ItemBlock,Dreamwood Leaves
divinerpg:lightDreamBricks,469,true,divinerpg,net.minecraft.item.ItemBlock,Light Dream Bricks
divinerpg:darkDreamBricks,470,true,divinerpg,net.minecraft.item.ItemBlock,Dark Dream Bricks
divinerpg:lunaStone,471,true,divinerpg,net.minecraft.item.ItemBlock,Luna Stone
divinerpg:lunaBrick,472,true,divinerpg,net.minecraft.item.ItemBlock,Luna Brick
divinerpg:metalCaging,473,true,divinerpg,net.minecraft.item.ItemBlock,Metal Caging
divinerpg:dreamLampOn,474,true,divinerpg,net.minecraft.item.ItemBlock,Dream Lamp
divinerpg:dreamLampOff,475,true,divinerpg,net.minecraft.item.ItemBlock,Dream Lamp
divinerpg:weedWoodVine,476,true,divinerpg,net.minecraft.item.ItemBlock,Weed Wood Vine
divinerpg:blossomedWeedWoodVine,477,true,divinerpg,net.minecraft.item.ItemBlock,Blossomed Weed Wood Vine
divinerpg:cryptWall,478,true,divinerpg,net.minecraft.item.ItemBlock,Crypt Wall
divinerpg:smoothGlass,479,true,divinerpg,net.minecraft.item.ItemBlock,Smooth Glass
divinerpg:villageLamp,480,true,divinerpg,net.minecraft.item.ItemBlock,Village Lamp
divinerpg:cellLamp,481,true,divinerpg,net.minecraft.item.ItemBlock,Cell Lamp
divinerpg:barredDoorBlock,482,true,divinerpg,net.minecraft.item.ItemBlock,Barred Door Block
divinerpg:firelight,483,true,divinerpg,net.minecraft.item.ItemBlock,Firelight
divinerpg:hyrewoodLog,484,true,divinerpg,net.minecraft.item.ItemBlock,Hyrewood Log
divinerpg:mintwoodLeaves,485,true,divinerpg,net.minecraft.item.ItemBlock,Mintwood Leaves
divinerpg:redDreamBricks,486,true,divinerpg,net.minecraft.item.ItemBlock,Red Dream Bricks
divinerpg:karosHeatTileGreen,487,true,divinerpg,net.minecraft.item.ItemBlock,Karos Heat Tile Green
divinerpg:karosHeatTileRed,488,true,divinerpg,net.minecraft.item.ItemBlock,Karos Heat Tile Red
divinerpg:firewoodLog,489,true,divinerpg,net.minecraft.item.ItemBlock,Firewood Log
divinerpg:bacterialAcid,490,true,divinerpg,net.minecraft.item.ItemBlock,Bacterial Acid
divinerpg:acidBlock,491,true,divinerpg,net.minecraft.item.ItemBlock,Acid Block
divinerpg:greenEverstone,492,true,divinerpg,net.minecraft.item.ItemBlock,Green Everstone
divinerpg:lunicAcid,493,true,divinerpg,net.minecraft.item.ItemBlock,Lunic Acid
divinerpg:firewoodLeaves,494,true,divinerpg,net.minecraft.item.ItemBlock,Firewood Leaves
divinerpg:hyrewoodLeaves,495,true,divinerpg,net.minecraft.item.ItemBlock,Hyrewood Leaves
divinerpg:greenGemTop,496,true,divinerpg,net.minecraft.item.ItemBlock,Green Gem Top
divinerpg:purpleGemTop,497,true,divinerpg,net.minecraft.item.ItemBlock,Purple Gem Top
divinerpg:purpleDulah,498,true,divinerpg,net.minecraft.item.ItemBlock,Purple Dulah
divinerpg:yellowDulah,499,true,divinerpg,net.minecraft.item.ItemBlock,Yellow Dulah
divinerpg:greenDulah,500,true,divinerpg,net.minecraft.item.ItemBlock,Green Dulah
divinerpg:mintwoodLog,501,true,divinerpg,net.minecraft.item.ItemBlock,Mintwood Log
divinerpg:crackleSpike,502,true,divinerpg,net.minecraft.item.ItemBlock,Crackle Spike
divinerpg:fernite,503,true,divinerpg,net.minecraft.item.ItemBlock,Fernite
divinerpg:bulbatobe,504,true,divinerpg,net.minecraft.item.ItemBlock,Bulbatobe
divinerpg:shineGrass,505,true,divinerpg,net.minecraft.item.ItemBlock,Shine Grass
divinerpg:shimmer,506,true,divinerpg,net.minecraft.item.ItemBlock,Shimmer
divinerpg:hiveWalls,507,true,divinerpg,net.minecraft.item.ItemBlock,Hive Walls
divinerpg:dreamglow,508,true,divinerpg,net.minecraft.item.ItemBlock,Dreamglow
divinerpg:hyreWoodVine,509,true,divinerpg,net.minecraft.item.ItemBlock,Hyre Wood Vine
divinerpg:chamberWall1,510,true,divinerpg,net.minecraft.item.ItemBlock,Chamber Wall
divinerpg:chamberWall2,511,true,divinerpg,net.minecraft.item.ItemBlock,Chamber Wall
divinerpg:chamberWall3,512,true,divinerpg,net.minecraft.item.ItemBlock,Chamber Wall
divinerpg:whiteEverstone,513,true,divinerpg,net.minecraft.item.ItemBlock,White Everstone
divinerpg:darkEverstone,514,true,divinerpg,net.minecraft.item.ItemBlock,Dark Everstone
divinerpg:blackHungerstone,515,true,divinerpg,net.minecraft.item.ItemBlock,Black Hungerstone
divinerpg:greenHungerstone,516,true,divinerpg,net.minecraft.item.ItemBlock,Green Hungerstone
divinerpg:cryptFloor,517,true,divinerpg,net.minecraft.item.ItemBlock,Crypt Floor
divinerpg:hallWall,518,true,divinerpg,net.minecraft.item.ItemBlock,Hall Wall
divinerpg:blueKarosBricks,519,true,divinerpg,net.minecraft.item.ItemBlock,Blue Karos Bricks
divinerpg:blackKarosBricks,520,true,divinerpg,net.minecraft.item.ItemBlock,Black Karos Bricks
divinerpg:infusionTable,521,true,divinerpg,net.minecraft.item.ItemBlock,Infusion Table
divinerpg:helioticBeam,522,true,divinerpg,net.minecraft.item.ItemBlock,Heliotic Beam
divinerpg:karosCannonBlock,523,true,divinerpg,net.minecraft.item.ItemBlock,Karos Cannon
divinerpg:nightmareBedBlock,524,true,divinerpg,net.minecraft.item.ItemBlock,Nightmare Bed Block
divinerpg:divineSlab,525,true,divinerpg,net.divinerpg.items.base.ItemModSlab,Divine Slab
divinerpg:divineSlabDouble,526,true,divinerpg,net.divinerpg.items.base.ItemModSlab,Divine Slab
divinerpg:edenDirt,527,true,divinerpg,net.minecraft.item.ItemBlock,Eden Dirt
divinerpg:wildwoodDirt,528,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Dirt
divinerpg:apalachiaDirt,529,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Dirt
divinerpg:skythernDirt,530,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Dirt
divinerpg:mortumDirt,531,true,divinerpg,net.minecraft.item.ItemBlock,Mortum Dirt
divinerpg:edenGrass,532,true,divinerpg,net.minecraft.item.ItemBlock,Eden Grass
divinerpg:wildwoodGrass,533,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Grass
divinerpg:apalachiaGrass,534,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Grass
divinerpg:skythernGrass,535,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Grass
divinerpg:mortumGrass,536,true,divinerpg,net.minecraft.item.ItemBlock,Mortum Grass
divinerpg:edenOre,537,true,divinerpg,net.minecraft.item.ItemBlock,Eden Ore
divinerpg:wildwoodOre,538,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Ore
divinerpg:apalachiaOre,539,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Ore
divinerpg:skythernOre,540,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Ore
divinerpg:mortumOre,541,true,divinerpg,net.minecraft.item.ItemBlock,Mortum Ore
divinerpg:edenBlock,542,true,divinerpg,net.minecraft.item.ItemBlock,Eden Block
divinerpg:wildwoodBlock,543,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Block
divinerpg:apalachiaBlock,544,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Block
divinerpg:skythernBlock,545,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Block
divinerpg:mortumBlock,546,true,divinerpg,net.minecraft.item.ItemBlock,Mortum Block
divinerpg:edenSapling,547,true,divinerpg,net.minecraft.item.ItemBlock,Eden Sapling
divinerpg:wildwoodSapling,548,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Sapling
divinerpg:apalachiaSapling,549,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Sapling
divinerpg:skythernSapling,550,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Sapling
divinerpg:mortumSapling,551,true,divinerpg,net.minecraft.item.ItemBlock,Mortum Sapling
divinerpg:edenLeaves,552,true,divinerpg,net.minecraft.item.ItemBlock,Eden Leaves
divinerpg:wildwoodLeaves,553,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Leaves
divinerpg:apalachiaLeaves,554,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Leaves
divinerpg:skythernLeaves,555,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Leaves
divinerpg:mortumLeaves,556,true,divinerpg,net.minecraft.item.ItemBlock,Mortum Leaves
divinerpg:edenLog,557,true,divinerpg,net.minecraft.item.ItemBlock,Eden Log
divinerpg:wildwoodLog,558,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Log
divinerpg:apalachiaLog,559,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Log
divinerpg:skythernLog,560,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Log
divinerpg:mortumLog,561,true,divinerpg,net.minecraft.item.ItemBlock,Mortum Log
divinerpg:edenPlanks,562,true,divinerpg,net.minecraft.item.ItemBlock,Eden Planks
divinerpg:wildwoodPlanks,563,true,divinerpg,net.minecraft.item.ItemBlock,Wildwood Planks
divinerpg:apalachiaPlanks,564,true,divinerpg,net.minecraft.item.ItemBlock,Apalachia Planks
divinerpg:skythernPlanks,565,true,divinerpg,net.minecraft.item.ItemBlock,Skythern Planks
