Ore Name,ItemStack,Item ID,Display Name,Wildcard
blockRedstoneCyan,1xtile.extrautils:color_blockRedstone@6,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Pink Frequency),false
blockRedstoneGray,1xtile.extrautils:color_blockRedstone@8,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Light Gray Frequency),false
blockRedstoneGreen,1xtile.extrautils:color_blockRedstone@2,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Magenta Frequency),false
blockRedstoneLightBlue,1xtile.extrautils:color_blockRedstone@12,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Brown Frequency),false
blockRedstoneLightGray,1xtile.extrautils:color_blockRedstone@7,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Gray Frequency),false
blockRedstoneLime,1xtile.extrautils:color_blockRedstone@10,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Purple Frequency),false
blockRedstoneMagenta,1xtile.extrautils:color_blockRedstone@13,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Green Frequency),false
blockRedstoneOrange,1xtile.extrautils:color_blockRedstone@14,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Red Frequency),false
blockRedstonePink,1xtile.extrautils:color_blockRedstone@9,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Cyan Frequency),false
blockRedstonePurple,1xtile.extrautils:color_blockRedstone@5,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Lime Frequency),false
blockRedstoneRed,1xtile.extrautils:color_blockRedstone@1,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Orange Frequency),false
blockRedstoneWhite,1xtile.extrautils:color_blockRedstone@15,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Black Frequency),false
blockRedstoneYellow,1xtile.extrautils:color_blockRedstone@11,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Blue Frequency),false
blockRubber,1xtile.GlueBlock@0,TConstruct:GlueBlock,Glue Block,false
blockRuby,1xtile.gemOre@3,BiomesOPlenty:gemOre,Block of Ruby,false
blockRuby,1xtile.projectred.exploration.stone@5,ProjRed|Exploration:projectred.exploration.stone,Block of Ruby,false
blockSapphire,1xtile.gemOre@13,BiomesOPlenty:gemOre,Block of Sapphire,false
blockSapphire,1xtile.projectred.exploration.stone@6,ProjRed|Exploration:projectred.exploration.stone,Block of Sapphire,false
blockShadow,1xtile.BlockShadowmetal@0,TaintedMagic:BlockShadowmetal,Block of Shadowmetal,false
blockSignalum,1xtile.thermalfoundation.storage@10,ThermalFoundation:Storage,Signalum Block,false
blockSilver,1xtile.thermalfoundation.storage@2,ThermalFoundation:Storage,Silver Block,false
blockSilver,1xtile.ImmersiveEngineering.storage@3,ImmersiveEngineering:storage,Block of Silver,false
blockSilver,1xtile.projectred.exploration.stone@10,ProjRed|Exploration:projectred.exploration.stone,Block of Silver,false
blockSlime,1xtile.mfr.pinkslime.block@0,MineFactoryReloaded:pinkslime.block,Pink Slime Block,false
blockSlimePink,1xtile.mfr.pinkslime.block@0,MineFactoryReloaded:pinkslime.block,Pink Slime Block,false
blockSnow,1xtile.snow@0,minecraft:snow,Snow,false
blockSoularium,1xtile.blockIngotStorage@7,EnderIO:blockIngotStorage,Soularium Block,false
blockStainedHardenedClay,1xtile.clayHardenedStained@32767,minecraft:stained_hardened_clay,(wildcard),true
blockSteel,1xic2.blockMetal@5,IC2:blockMetal,Refined Iron Block,false
blockSteel,1xtile.railcraft.cube@2,Railcraft:cube,Block of Steel,false
blockSteel,1xtile.ImmersiveEngineering.storage@7,ImmersiveEngineering:storage,Block of Steel,false
blockSteel,1xtile.tconstruct.metalblock@9,TConstruct:MetalBlock,Block of Steel,false
blockStellarAlloy,1xtile.blockIngotStorageEndergy@3,EnderIO:blockIngotStorageEndergy,Stellar Alloy Block,false
blockTanzanite,1xtile.gemOre@9,BiomesOPlenty:gemOre,Block of Tanzanite,false
blockThaumium,1xtile.blockCosmeticSolid@4,Thaumcraft:blockCosmeticSolid,Thaumium Block,false
blockTin,1xic2.blockMetal@1,IC2:blockMetal,Tin Block,false
blockTin,1xtile.thermalfoundation.storage@1,ThermalFoundation:Storage,Tin Block,false
blockTin,1xtile.for.resourceStorage@2,Forestry:resourceStorage,Block of Tin,false
blockTin,1xtile.railcraft.cube@10,Railcraft:cube,Block of Tin,false
blockTin,1xtile.tconstruct.metalblock@5,TConstruct:MetalBlock,Block of Tin,false
blockTin,1xtile.projectred.exploration.stone@9,ProjRed|Exploration:projectred.exploration.stone,Block of Tin,false
blockTopaz,1xtile.gemOre@7,BiomesOPlenty:gemOre,Block of Topaz,false
blockUnstable,1xtile.extrautils:decorativeBlock1@5,ExtraUtilities:decorativeBlock1,Unstable Ingot Block,false
blockUranium,1xic2.blockMetal@3,IC2:blockMetal,Uranium Block,false
blockVibrantAlloy,1xtile.blockIngotStorage@2,EnderIO:blockIngotStorage,Vibrant Alloy Block,false
blockVividAlloy,1xtile.blockIngotStorageEndergy@6,EnderIO:blockIngotStorageEndergy,Vivid Alloy Block,false
blockWaterstone,1xtile.chisel.waterstone@0,chisel:waterstone,Waterstone,false
blockWool,1xtile.cloth@32767,minecraft:wool,(wildcard),true
blockWoolBlack,1xtile.cloth@15,minecraft:wool,Black Wool,false
blockWoolBlue,1xtile.cloth@11,minecraft:wool,Blue Wool,false
blockWoolBrown,1xtile.cloth@12,minecraft:wool,Brown Wool,false
blockWoolCyan,1xtile.cloth@9,minecraft:wool,Cyan Wool,false
blockWoolGray,1xtile.cloth@7,minecraft:wool,Gray Wool,false
blockWoolGreen,1xtile.cloth@13,minecraft:wool,Green Wool,false
blockWoolLightBlue,1xtile.cloth@3,minecraft:wool,Light Blue Wool,false
blockWoolLightGray,1xtile.cloth@8,minecraft:wool,Light Gray Wool,false
blockWoolLime,1xtile.cloth@5,minecraft:wool,Lime Wool,false
blockWoolMagenta,1xtile.cloth@2,minecraft:wool,Magenta Wool,false
blockWoolOrange,1xtile.cloth@1,minecraft:wool,Orange Wool,false
blockWoolPink,1xtile.cloth@6,minecraft:wool,Pink Wool,false
blockWoolPurple,1xtile.cloth@10,minecraft:wool,Purple Wool,false
blockWoolRed,1xtile.cloth@14,minecraft:wool,Red Wool,false
blockWoolWhite,1xtile.cloth@0,minecraft:wool,Wool,false
blockWoolYellow,1xtile.cloth@4,minecraft:wool,Yellow Wool,false
blockYellorium,1xtile.brMetal.0@0,BigReactors:BRMetalBlock,Yellorium Block,false
blueslimeRod,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,Slime Tool Rod,false
boneRod,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,Bone Tool Rod,false
brDeviceCyaniteProcessor,1xtile.blockBRDevice.0@0,BigReactors:BRDevice,Cyanite Reprocesssor,false
brickPeat,1xitem.for.peat@0,Forestry:peat,Peat,false
bricksClay,1xtile.extrautils:color_brick@0,ExtraUtilities:color_brick,Colored Bricks (White Frequency),false
bricksClay,1xtile.extrautils:color_brick@1,ExtraUtilities:color_brick,Colored Bricks (Orange Frequency),false
bricksClay,1xtile.extrautils:color_brick@2,ExtraUtilities:color_brick,Colored Bricks (Magenta Frequency),false
bricksClay,1xtile.extrautils:color_brick@3,ExtraUtilities:color_brick,Colored Bricks (Light Blue Frequency),false
bricksClay,1xtile.extrautils:color_brick@4,ExtraUtilities:color_brick,Colored Bricks (Yellow Frequency),false
bricksClay,1xtile.extrautils:color_brick@5,ExtraUtilities:color_brick,Colored Bricks (Lime Frequency),false
bricksClay,1xtile.extrautils:color_brick@6,ExtraUtilities:color_brick,Colored Bricks (Pink Frequency),false
bricksClay,1xtile.extrautils:color_brick@7,ExtraUtilities:color_brick,Colored Bricks (Gray Frequency),false
bricksClay,1xtile.extrautils:color_brick@8,ExtraUtilities:color_brick,Colored Bricks (Light Gray Frequency),false
bricksClay,1xtile.extrautils:color_brick@9,ExtraUtilities:color_brick,Colored Bricks (Cyan Frequency),false
bricksClay,1xtile.extrautils:color_brick@10,ExtraUtilities:color_brick,Colored Bricks (Purple Frequency),false
bricksClay,1xtile.extrautils:color_brick@11,ExtraUtilities:color_brick,Colored Bricks (Blue Frequency),false
bricksClay,1xtile.extrautils:color_brick@12,ExtraUtilities:color_brick,Colored Bricks (Brown Frequency),false
bricksClay,1xtile.extrautils:color_brick@13,ExtraUtilities:color_brick,Colored Bricks (Green Frequency),false
bricksClay,1xtile.extrautils:color_brick@14,ExtraUtilities:color_brick,Colored Bricks (Red Frequency),false
bricksClay,1xtile.extrautils:color_brick@15,ExtraUtilities:color_brick,Colored Bricks (Black Frequency),false
bricksClayBlack,1xtile.extrautils:color_brick@0,ExtraUtilities:color_brick,Colored Bricks (White Frequency),false
bricksClayBlue,1xtile.extrautils:color_brick@4,ExtraUtilities:color_brick,Colored Bricks (Yellow Frequency),false
bricksClayBrown,1xtile.extrautils:color_brick@3,ExtraUtilities:color_brick,Colored Bricks (Light Blue Frequency),false
bricksClayCyan,1xtile.extrautils:color_brick@6,ExtraUtilities:color_brick,Colored Bricks (Pink Frequency),false
bricksClayGray,1xtile.extrautils:color_brick@8,ExtraUtilities:color_brick,Colored Bricks (Light Gray Frequency),false
bricksClayGreen,1xtile.extrautils:color_brick@2,ExtraUtilities:color_brick,Colored Bricks (Magenta Frequency),false
bricksClayLightBlue,1xtile.extrautils:color_brick@12,ExtraUtilities:color_brick,Colored Bricks (Brown Frequency),false
bricksClayLightGray,1xtile.extrautils:color_brick@7,ExtraUtilities:color_brick,Colored Bricks (Gray Frequency),false
bricksClayLime,1xtile.extrautils:color_brick@10,ExtraUtilities:color_brick,Colored Bricks (Purple Frequency),false
bricksClayMagenta,1xtile.extrautils:color_brick@13,ExtraUtilities:color_brick,Colored Bricks (Green Frequency),false
bricksClayOrange,1xtile.extrautils:color_brick@14,ExtraUtilities:color_brick,Colored Bricks (Red Frequency),false
bricksClayPink,1xtile.extrautils:color_brick@9,ExtraUtilities:color_brick,Colored Bricks (Cyan Frequency),false
bricksClayPurple,1xtile.extrautils:color_brick@5,ExtraUtilities:color_brick,Colored Bricks (Lime Frequency),false
bricksClayRed,1xtile.extrautils:color_brick@1,ExtraUtilities:color_brick,Colored Bricks (Orange Frequency),false
bricksClayWhite,1xtile.extrautils:color_brick@15,ExtraUtilities:color_brick,Colored Bricks (Black Frequency),false
bricksClayYellow,1xtile.extrautils:color_brick@11,ExtraUtilities:color_brick,Colored Bricks (Blue Frequency),false
bricksGravel,1xtile.extrautils:decorativeBlock1@6,ExtraUtilities:decorativeBlock1,Gravel Bricks,false
bricksStone,1xtile.extrautils:colorStoneBrick@0,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (White Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@1,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Orange Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@2,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Magenta Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@3,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Blue Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@4,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Yellow Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@5,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Lime Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@6,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Pink Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@7,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Gray Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@8,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Gray Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@9,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Cyan Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@10,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Purple Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@11,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Blue Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@12,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Brown Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@13,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Green Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@14,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Red Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@15,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Black Frequency),false
bricksStone,1xtile.stonebricksmooth@0,minecraft:stonebrick,Stone Bricks,false
bricksStoneBlack,1xtile.extrautils:colorStoneBrick@0,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (White Frequency),false
bricksStoneBlue,1xtile.extrautils:colorStoneBrick@4,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Yellow Frequency),false
bricksStoneBrown,1xtile.extrautils:colorStoneBrick@3,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Blue Frequency),false
bricksStoneCyan,1xtile.extrautils:colorStoneBrick@6,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Pink Frequency),false
bricksStoneGray,1xtile.extrautils:colorStoneBrick@8,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Gray Frequency),false
bricksStoneGreen,1xtile.extrautils:colorStoneBrick@2,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Magenta Frequency),false
bricksStoneLightBlue,1xtile.extrautils:colorStoneBrick@12,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Brown Frequency),false
bricksStoneLightGray,1xtile.extrautils:colorStoneBrick@7,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Gray Frequency),false
bricksStoneLime,1xtile.extrautils:colorStoneBrick@10,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Purple Frequency),false
bricksStoneMagenta,1xtile.extrautils:colorStoneBrick@13,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Green Frequency),false
bricksStoneOrange,1xtile.extrautils:colorStoneBrick@14,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Red Frequency),false
bricksStonePink,1xtile.extrautils:colorStoneBrick@9,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Cyan Frequency),false
bricksStonePurple,1xtile.extrautils:colorStoneBrick@5,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Lime Frequency),false
bricksStoneRed,1xtile.extrautils:colorStoneBrick@1,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Orange Frequency),false
bricksStoneWhite,1xtile.extrautils:colorStoneBrick@15,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Black Frequency),false
bricksStoneYellow,1xtile.extrautils:colorStoneBrick@11,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Blue Frequency),false
bronzeRod,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,Bronze Tool Rod,false
bucketAerotheum,1xitem.thermalfoundation.bucket@7,ThermalFoundation:bucket,Zephyrean Aerotheum Bucket,false
bucketCoal,1xitem.thermalfoundation.bucket@6,ThermalFoundation:bucket,Liquifacted Coal Bucket,false
bucketCryotheum,1xitem.thermalfoundation.bucket@4,ThermalFoundation:bucket,Gelid Cryotheum Bucket,false
bucketEnder,1xitem.thermalfoundation.bucket@2,ThermalFoundation:bucket,Resonant Ender Bucket,false
bucketGlowstone,1xitem.thermalfoundation.bucket@1,ThermalFoundation:bucket,Energized Glowstone Bucket,false
bucketPetrotheum,1xitem.thermalfoundation.bucket@8,ThermalFoundation:bucket,Tectonic Petrotheum Bucket,false
bucketPyrotheum,1xitem.thermalfoundation.bucket@3,ThermalFoundation:bucket,Blazing Pyrotheum Bucket,false
bucketRedstone,1xitem.thermalfoundation.bucket@0,ThermalFoundation:bucket,Destabilized Redstone Bucket,false
burntQuartz,1xtile.extrautils:decorativeBlock1@2,ExtraUtilities:decorativeBlock1,Burnt Quartz,false
cableRedNet,1xtile.mfr.cable.redstone@0,MineFactoryReloaded:cable.redstone,RedNet Cable,false
cableRedNet,1xtile.mfr.cable.redstone@1,MineFactoryReloaded:cable.redstone,RedNet Cable,false
cableRedNetEnergy,1xtile.mfr.cable.redstone@2,MineFactoryReloaded:cable.redstone,RedNet Energy Cable,false
cableRedNetEnergy,1xtile.mfr.cable.redstone@3,MineFactoryReloaded:cable.redstone,RedNet Energy Cable,false
cactusRod,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,Cactus Tool Rod,false
capacitorAdvanced,1xitem.itemBasicCapacitor@1,EnderIO:itemBasicCapacitor,Double-Layer Capacitor,false
capacitorAdvanced,1xitem.itemBasicCapacitor@8,EnderIO:itemBasicCapacitor,Endergetic Capacitor,false
capacitorBasic,1xitem.itemBasicCapacitor@0,EnderIO:itemBasicCapacitor,Basic Capacitor,false
capacitorBasic,1xitem.itemBasicCapacitor@7,EnderIO:itemBasicCapacitor,Silver Capacitor,false
capacitorCrystalline,1xitem.itemBasicCapacitor@3,EnderIO:itemBasicCapacitor,Crystalline Capacitor,false
capacitorEnder,1xitem.itemBasicCapacitor@2,EnderIO:itemBasicCapacitor,Octadic Capacitor,false
capacitorEnder,1xitem.itemBasicCapacitor@9,EnderIO:itemBasicCapacitor,Endergised Capacitor,false
capacitorMelodic,1xitem.itemBasicCapacitor@4,EnderIO:itemBasicCapacitor,Melodic Capacitor,false
capacitorStellar,1xitem.itemBasicCapacitor@5,EnderIO:itemBasicCapacitor,Stellar Capacitor,false
capacitorTotemic,1xitem.itemBasicCapacitor@6,EnderIO:itemBasicCapacitor,Totemic Capacitor,false
carpet,1xtile.chisel.carpet@0,chisel:carpet,Floor Carpet,false
charcoal,1xitem.coal@1,minecraft:coal,Charcoal,false
chestWood,1xtile.chest@0,minecraft:chest,Chest,false
chipsetComp,1xitem.redstoneChipset@6,BuildCraft|Silicon:redstoneChipset,Redstone Comp Chipset,false
chipsetDiamond,1xitem.redstoneChipset@3,BuildCraft|Silicon:redstoneChipset,Diamond Chipset,false
chipsetEmerald,1xitem.redstoneChipset@7,BuildCraft|Silicon:redstoneChipset,Emerald Chipset,false
chipsetGold,1xitem.redstoneChipset@2,BuildCraft|Silicon:redstoneChipset,Golden Chipset,false
chipsetIron,1xitem.redstoneChipset@1,BuildCraft|Silicon:redstoneChipset,Iron Chipset,false
chipsetPulsating,1xitem.redstoneChipset@4,BuildCraft|Silicon:redstoneChipset,Pulsating Chipset,false
chipsetQuartz,1xitem.redstoneChipset@5,BuildCraft|Silicon:redstoneChipset,Quartz Chipset,false
chipsetRed,1xitem.redstoneChipset@0,BuildCraft|Silicon:redstoneChipset,Redstone Chipset,false
circuitAdvanced,1xic2.itemPartCircuitAdv@0,IC2:itemPartCircuitAdv,Advanced Circuit,false
circuitBasic,1xic2.itemPartCircuit@0,IC2:itemPartCircuit,Electronic Circuit,false
clothManaweave,1xitem.manaResource@22,Botania:manaResource,Manaweave Cloth,false
cloud,1xtile.chisel.cloud@0,chisel:cloud,Cloud,false
clusterCinnabar,1xitem.ItemNugget@21,Thaumcraft:ItemNugget,Native Cinnabar Cluster,false
clusterCopper,1xitem.ItemNugget@17,Thaumcraft:ItemNugget,Native Copper Cluster,false
clusterGold,1xitem.ItemNugget@31,Thaumcraft:ItemNugget,Native Gold Cluster,false
clusterIron,1xitem.ItemNugget@16,Thaumcraft:ItemNugget,Native Iron Cluster,false
clusterLead,1xitem.ItemNugget@20,Thaumcraft:ItemNugget,Native Lead Cluster,false
