ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
Witch Hunter Coat,item.witchery:huntercoat,7100,0,1xTutamen;1xPannus;1xVacuos
Tin Plate,item.railcraft.part.plate,6016,2,3xMetallum
Steel Plate,item.railcraft.part.plate,6016,1,3xMetallum;1xOrdo
Iron Plate,item.railcraft.part.plate,6016,0,4xMetallum
Aurora Slab,tile.AuroraSlab,1534,32767,2xGelum;2xOrdo
Arcane Package,item.ItemArcanePackage,6746,1,4xPannus
Arcane Package,item.ItemArcanePackage,6746,0,2xPannus;2xBestia;1xTutamen
Essence Bucket,item.mfr.bucket.essence,5054,32767,2xPraecantatio;1xCognitio;1xAqua;8xMetallum;1xVacuos
Soul Stone,tile.blockXPStone,936,0,13xPerditio;8xTerra;4xPraecantatio;4xCognitio;2xExanimis;2xSpiritus
Spectral Stone,item.witchery:spectralstone,7071,0,3xVitreus;4xVinculum
Hopper,tile.hopper,154,32767,15xMetallum;3xVacuos;4xArbor;0xMachina;0xPermutatio
Divine Planks,tile.divinePlanks,253,0,1xArbor
Warpwood Sapling,tile.BlockWarpwoodSapling,2235,0,1xArbor;2xHerba
tile.CastleBrick.32767.name,tile.CastleBrick,1553,32767,2xOrdo
~~ERROR~~,item.enderio.itemConduitFacade,6631,15,
~~ERROR~~,item.enderio.itemConduitFacade,6631,14,
~~ERROR~~,item.enderio.itemConduitFacade,6631,13,
~~ERROR~~,item.enderio.itemConduitFacade,6631,12,
~~ERROR~~,item.enderio.itemConduitFacade,6631,11,
~~ERROR~~,item.enderio.itemConduitFacade,6631,10,
~~ERROR~~,item.enderio.itemConduitFacade,6631,9,
~~ERROR~~,item.enderio.itemConduitFacade,6631,8,
~~ERROR~~,item.enderio.itemConduitFacade,6631,7,
~~ERROR~~,item.enderio.itemConduitFacade,6631,6,
~~ERROR~~,item.enderio.itemConduitFacade,6631,5,
~~ERROR~~,item.enderio.itemConduitFacade,6631,4,
~~ERROR~~,item.enderio.itemConduitFacade,6631,3,
~~ERROR~~,item.enderio.itemConduitFacade,6631,2,
Hardened Conduit Facade,item.enderio.itemConduitFacade,6631,1,6xIgnis;3xTenebrae;3xPerditio
Conduit Facade,item.enderio.itemConduitFacade,6631,0,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,8,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,15,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,14,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,13,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,12,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,11,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,10,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,9,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,32767,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,7,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,6,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,5,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,4,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,3,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,2,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,1,
Rocket Fuel Bucket,item.bucketRocket_fuel,6652,0,
Painted Fence,tile.blockPaintedFence,1884,15,
Painted Fence,tile.blockPaintedFence,1884,14,
Painted Fence,tile.blockPaintedFence,1884,13,
Painted Fence,tile.blockPaintedFence,1884,12,
Painted Fence,tile.blockPaintedFence,1884,11,
Painted Fence,tile.blockPaintedFence,1884,10,
Painted Fence,tile.blockPaintedFence,1884,9,
Painted Fence,tile.blockPaintedFence,1884,8,
Painted Fence,tile.blockPaintedFence,1884,7,
Painted Fence,tile.blockPaintedFence,1884,6,
Painted Fence,tile.blockPaintedFence,1884,5,
Painted Fence,tile.blockPaintedFence,1884,4,
Painted Fence,tile.blockPaintedFence,1884,3,
Painted Fence,tile.blockPaintedFence,1884,2,
Painted Fence,tile.blockPaintedFence,1884,1,
Painted Fence,tile.blockPaintedFence,1884,0,
Bronze Ingot,item.npcBronzeIngot,6534,0,3xMetallum;1xInstrumentum
Vishroom Stew,item.foodstuff,5179,0,4xFames;1xHerba;1xTenebrae;2xPraecantatio;1xVenenum
Slice'N'Splice,tile.blockSliceAndSplice,1907,8,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,15,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,14,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,13,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,12,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,11,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,10,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,9,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,32767,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,7,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,6,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,5,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,4,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,3,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,2,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,1,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Slice'N'Splice,tile.blockSliceAndSplice,1907,0,3xTerra;3xVinculum;6xSpiritus;39xMetallum;10xLucrum;3xMortuus;3xExanimis;1xPotentia
Skythern Slab,tile.skythernSlab,608,0,1xArbor
Fluix Slabs,tile.appliedenergistics2.FluixSlabBlock,799,0,2xVitreus;6xPotentia
Alder Wood Door,tile.witchery:alderwooddoor,2300,0,2xArbor;2xMachina;1xMotus;1xVinculum
Dried Dirt,tile.driedDirt,2765,0,1xPerditio;1xTerra
Rubber Sheet,ic2.blockRubber,689,0,5xAer
tile.CastleMagic.32767.name,tile.CastleMagic,1554,32767,2xOrdo;3xPraecantatio;2xPotentia
Transfer Pipe,tile.extrautils:pipes,1979,0,1xIter;1xOrdo;1xTerra
Golden Sword,item.swordGold,283,32767,4xMetallum;3xLucrum;2xSuperbia
Zombie Scepter,item.scepterZombie,6070,32767,8xPraecantatio;8xExanimis;8xPerditio
Feather,item.feather,288,32767,2xVolatus;1xAer
Leaves,tile.for.leaves,1392,32767,1xHerba
Raw Firestone,item.railcraft.firestone.raw,6056,0,6xIgnis;2xVitreus;4xPerditio
Matter Condenser,tile.appliedenergistics2.BlockCondenser,770,0,4xMetallum;2xVitreus;6xPotentia;2xPerditio;10xVacuos
Root Strands,tile.TFPlant,1510,14,2xHerba
Torchberry Plant,tile.TFPlant,1510,13,2xHerba;2xLux
Dried Bush,tile.TFPlant,1510,11,2xHerba;1xTenebrae
Forest Grass,tile.TFPlant,1510,10,2xHerba;1xTenebrae
Mushgloom,tile.TFPlant,1510,9,2xHerba;1xTenebrae;1xLux
Fiddlehead,tile.TFPlant,1510,8,2xHerba;1xPraecantatio
Clover Patch [WIP],tile.TFPlant,1510,5,2xHerba
Mayapple,tile.TFPlant,1510,4,1xHerba
Moss Patch,tile.TFPlant,1510,3,1xHerba
Ethereal Wood Stairs,tile.etherealStairs,2789,0,1xArbor
Giant Yellow Flower,tile.petals,2750,1,4xHerba;1xPraecantatio
Giant Red Flower,tile.petals,2750,0,4xHerba;1xPraecantatio
Lapis Lazuli Ore,tile.oreLapis,21,0,1xTerra;3xSensus
Ice Stairs,tile.witchery:icestairs,2312,0,1xGelum;1xAqua
Wooden Spike,tile.extrautils:spike_base_wood,1985,32767,4xArbor;18xTelum;14xMetallum
Breadth-First Search Upgrade,item.extrautils:nodeUpgrade,6694,8,28xPotentia;13xMachina;1xMetallum
Depth-First Search Upgrade,item.extrautils:nodeUpgrade,6694,7,19xPotentia;9xMachina;2xMetallum;1xLucrum
Ender Receiver,item.extrautils:nodeUpgrade,6694,6,15xAlienis;7xPraecantatio;15xIter;3xPotentia;2xVitreus
Ender Transmitter,item.extrautils:nodeUpgrade,6694,5,15xAlienis;7xPraecantatio;15xIter;3xPotentia;1xVitreus
Speed Upgrade,item.extrautils:nodeUpgrade,6694,0,9xPotentia;4xMachina;1xMetallum
Cryo-Stabilized Fluxduct (Empty),tile.thermaldynamics.duct,2246,7,13xMetallum;3xLucrum;8xVitreus;6xPotentia;1xMachina
Cryo-Stabilized Fluxduct,tile.thermaldynamics.duct,2246,6,4xMetallum;2xVitreus;16xPotentia;4xMachina;8xGelum
Resonant Fluxduct (Empty),tile.thermaldynamics.duct,2246,5,2xMetallum;1xPotentia;1xVitreus;1xAlienis
Resonant Fluxduct,tile.thermaldynamics.duct,2246,4,2xMetallum;12xPotentia;6xMachina;1xVitreus;1xAlienis
Redstone Energy Fluxduct (Empty),tile.thermaldynamics.duct,2246,3,1xMetallum;1xVitreus
Redstone Energy Fluxduct,tile.thermaldynamics.duct,2246,2,1xMetallum;1xVitreus;4xPotentia;2xMachina
Hardened Fluxduct,tile.thermaldynamics.duct,2246,1,5xPotentia;2xMetallum;1xVitreus
Leadstone Fluxduct,tile.thermaldynamics.duct,2246,0,2xPotentia;1xMetallum;1xVitreus
De-Zombification Syringe,item.mfr.syringe.cure,5020,32767,15xMetallum;1xPraecantatio;5xSano;9xLucrum;1xExanimis;1xHumanus;1xInstrumentum
Crimson Cult Chestplate,item.ItemChestplateCultistPlate,5160,32767,5xMetallum;1xAlienis
Apple,item.apple,260,0,2xMessis;1xFames
Colored Lapis Lazuli Block (Black Frequency),tile.extrautils:color_blockLapis,1966,15,11xSensus
Colored Lapis Lazuli Block (Red Frequency),tile.extrautils:color_blockLapis,1966,14,11xSensus
Colored Lapis Lazuli Block (Green Frequency),tile.extrautils:color_blockLapis,1966,13,11xSensus
Colored Lapis Lazuli Block (Brown Frequency),tile.extrautils:color_blockLapis,1966,12,11xSensus
Colored Lapis Lazuli Block (Blue Frequency),tile.extrautils:color_blockLapis,1966,11,11xSensus
Colored Lapis Lazuli Block (Purple Frequency),tile.extrautils:color_blockLapis,1966,10,11xSensus
Colored Lapis Lazuli Block (Cyan Frequency),tile.extrautils:color_blockLapis,1966,9,11xSensus
Colored Lapis Lazuli Block (Light Gray Frequency),tile.extrautils:color_blockLapis,1966,8,11xSensus
Colored Lapis Lazuli Block (Gray Frequency),tile.extrautils:color_blockLapis,1966,7,11xSensus
Colored Lapis Lazuli Block (Pink Frequency),tile.extrautils:color_blockLapis,1966,6,11xSensus
Colored Lapis Lazuli Block (Lime Frequency),tile.extrautils:color_blockLapis,1966,5,11xSensus
Colored Lapis Lazuli Block (Yellow Frequency),tile.extrautils:color_blockLapis,1966,4,11xSensus
Colored Lapis Lazuli Block (Light Blue Frequency),tile.extrautils:color_blockLapis,1966,3,11xSensus
Colored Lapis Lazuli Block (Magenta Frequency),tile.extrautils:color_blockLapis,1966,2,11xSensus
Colored Lapis Lazuli Block (Orange Frequency),tile.extrautils:color_blockLapis,1966,1,11xSensus
Colored Lapis Lazuli Block (White Frequency),tile.extrautils:color_blockLapis,1966,0,11xSensus
Snowbell Seeds,item.witchery:seedssnowbell,7130,0,1xHerba;1xGelum
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,15,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,14,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,13,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,12,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,11,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,10,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,9,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,8,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,7,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,6,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,5,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,4,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,3,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,2,
Creative Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,1,
Capacitor Bank (Deprecated),tile.blockCapacitorBank,1881,0,
Crafting Co-Processing Unit,tile.appliedenergistics2.BlockCraftingUnit,777,1,4xMetallum;2xPotentia;1xMachina;5xVitreus;9xCognitio;4xLucrum
Crafting Unit,tile.appliedenergistics2.BlockCraftingUnit,777,0,4xMetallum;2xPotentia;1xMachina;5xVitreus;6xCognitio;2xLucrum
Redwood Wood Stairs,tile.redwoodStairs,2726,0,1xArbor
Charged Quartz Fixture,tile.appliedenergistics2.BlockQuartzTorch,747,0,2xVitreus;4xPotentia;4xMetallum
tile.botania:mushroom32767.name,tile.mushroom,1047,32767,
Jacaranda Wood Stairs,tile.jacarandaStairs,2737,0,1xArbor
Web,tile.witchery:web,2287,0,2xVinculum
Pink Ivory Wood Planks,tile.planks,1415,34,1xArbor
Gingko Wood Planks,tile.planks,1415,33,1xArbor
Rosewood Wood Planks,tile.planks,1415,32,1xArbor
Sweetgum Wood Planks,tile.planks,1415,31,1xArbor
Olive Wood Planks,tile.planks,1415,30,1xArbor
Holly Wood Planks,tile.planks,1415,29,1xArbor
Ash Wood Planks,tile.planks,1415,28,1xArbor
Purpleheart Wood Planks,tile.planks,1415,27,1xArbor
Eucalyptus Wood Planks,tile.planks,1415,26,1xArbor
Locust Wood Planks,tile.planks,1415,25,1xArbor
Iroko Wood Planks,tile.planks,1415,24,1xArbor
Logwood Wood Planks,tile.planks,1415,23,1xArbor
Brazilwood Wood Planks,tile.planks,1415,22,1xArbor
Syzgium Wood Planks,tile.planks,1415,21,1xArbor
Maclura Wood Planks,tile.planks,1415,20,1xArbor
Elder Wood Planks,tile.planks,1415,19,1xArbor
Rowan Wood Planks,tile.planks,1415,18,1xArbor
Hawthorn Wood Planks,tile.planks,1415,17,1xArbor
Pear Wood Planks,tile.planks,1415,16,1xArbor
Yew Wood Planks,tile.planks,1415,15,1xArbor
Apple Wood Planks,tile.planks,1415,14,1xArbor
Elm Wood Planks,tile.planks,1415,13,1xArbor
Whitebeam Wood Planks,tile.planks,1415,12,1xArbor
Hickory Wood Planks,tile.planks,1415,11,1xArbor
Butternut Wood Planks,tile.planks,1415,10,1xArbor
Box Wood Planks,tile.planks,1415,9,1xArbor
Hornbeam Wood Planks,tile.planks,1415,8,1xArbor
Hazel Wood Planks,tile.planks,1415,7,1xArbor
Alder Wood Planks,tile.planks,1415,6,1xArbor
Beech Wood Planks,tile.planks,1415,5,1xArbor
Fig Wood Planks,tile.planks,1415,4,1xArbor
Cypress Wood Planks,tile.planks,1415,3,1xArbor
Hemlock Wood Planks,tile.planks,1415,2,1xArbor
Cedar Wood Planks,tile.planks,1415,1,1xArbor
Fir Wood Planks,tile.planks,1415,0,1xArbor
Princess,item.for.beePrincessGE,5738,0,2xMotus;1xVolatus;2xLucrum;1xPermutatio
Aura Pylon Peak,tile.BlockAuraPylon,2047,1,10xIgnis;12xAuram;8xPraecantatio;4xLux;4xMachina
Aura Pylon,tile.BlockAuraPylon,2047,0,10xAqua;12xPraecantatio;4xVacuos;4xMachina
Palm Wood Slab,tile.woodenSingleSlab1,2783,32767,1xArbor
Koboldite Pickaxe,item.witchery:kobolditepickaxe,7073,0,3xMetallum;1xPraecantatio;1xPerfodio
Mushroom Soup Bucket,item.mfr.bucket.mushroomsoup,5059,32767,2xFames;2xHerba;8xMetallum;1xVacuos
Dandelion,tile.flower1,37,32767,1xHerba;1xVictus;1xSensus
Fluix Block,tile.appliedenergistics2.BlockFluix,748,0,2xVitreus;6xPotentia
Cable Facade - Glass,item.appliedenergistics2.ItemFacade,4986,0,1xMetallum
Raw Plastic,item.mfr.plastic.raw,5000,32767,1xFabrico;1xIgnis;1xOrdo;1xPerditio
Scoop,item.for.scoop,5758,32767,4xArbor;3xPannus;0xInstrumentum
Scoop,item.for.scoop,5758,0,4xArbor;3xPannus;0xInstrumentum
Glyph of the Bovine,item.glyph,5182,9,3xAqua;4xSensus;3xBestia;3xTerra
Glyph of the Reservoir,item.glyph,5182,8,7xAqua;3xAlienis;3xVacuos;2xPraecantatio
Glyph of the Guzzler,item.glyph,5182,7,3xAqua;8xFames;1xLucrum
Glyph of Preservation,item.glyph,5182,6,3xAqua;3xOrdo
Glyph of Temperance,item.glyph,5182,5,3xAqua;3xMachina;3xOrdo
Glyph of Envy,item.glyph,5182,4,3xAqua;3xLucrum;2xAlienis;2xIter;1xPraecantatio
Glyph of Siphoning,item.glyph,5182,3,3xAqua;3xPermutatio
Glyph of Consumption,item.glyph,5182,2,3xAqua;4xPerditio;2xFames
Glyph of the Void,item.glyph,5182,1,3xAqua;3xPerditio;2xIgnis;1xVacuos
Aqueous Admixture,item.glyph,5182,0,1xAqua;1xLimus
Rowan Wood Door,tile.witchery:rowanwooddoor,2299,0,2xArbor;2xMachina;1xMotus
Amnesic Wax,item.wax,6900,2,1xOrdo;2xCognitio
Soulful Wax,item.wax,6900,1,1xOrdo;2xSpiritus
Magic Wax,item.wax,6900,0,1xOrdo;2xPraecantatio
Broken Spawner,item.itemBrokenSpawner,6632,15,
Broken Spawner,item.itemBrokenSpawner,6632,14,
Broken Spawner,item.itemBrokenSpawner,6632,13,
Broken Spawner,item.itemBrokenSpawner,6632,12,
Broken Spawner,item.itemBrokenSpawner,6632,11,
Broken Spawner,item.itemBrokenSpawner,6632,10,
Broken Spawner,item.itemBrokenSpawner,6632,9,
Broken Spawner,item.itemBrokenSpawner,6632,8,
Broken Spawner,item.itemBrokenSpawner,6632,7,
Broken Spawner,item.itemBrokenSpawner,6632,6,
Broken Spawner,item.itemBrokenSpawner,6632,5,
Broken Spawner,item.itemBrokenSpawner,6632,4,
Broken Spawner,item.itemBrokenSpawner,6632,3,
Broken Spawner,item.itemBrokenSpawner,6632,2,
Broken Spawner,item.itemBrokenSpawner,6632,1,
Broken Spawner,item.itemBrokenSpawner,6632,0,
Glowstone,tile.lightgem,89,0,3xSensus;10xLux
Burnt Thorns,tile.TFBurntThorns,1528,32767,2xPerditio;1xIgnis
Book of Knowledge,tile.BlockKnowledgeBook,2048,0,8xCognitio;4xMachina;6xPraecantatio;4xOrdo
Button,tile.button,143,32767,1xMachina
Crystallized Essence,item.ItemCrystalEssence,5133,0,
Bound Axe,item.boundAxe,5216,32767,6xAlienis;5xInstrumentum;4xIra;4xVinculum
Programmable RedNet Controller Housing,tile.mfr.machineblock,813,1,4xPotentia;5xMachina;3xMetallum;1xCognitio
Factory Machine Block,tile.mfr.machineblock,813,0,2xTerra;2xFabrico;2xMachina
Dim Redcrystal,tile.blockRedcrystalDim,897,0,2xPotentia;1xMachina;1xVitreus;1xPerditio
Nether Quartz Wrench,item.appliedenergistics2.ToolNetherQuartzWrench,4967,0,1xVitreus;1xPotentia
BioFuel Bucket,item.mfr.bucket.biofuel,5055,32767,2xHerba;1xPotentia;1xAqua;8xMetallum;1xVacuos
Soul Aspect,item.mobAspect,7176,16,8xMessis
Soul Aspect,item.mobAspect,7176,15,8xPannus
Soul Aspect,item.mobAspect,7176,14,8xLimus
Soul Aspect,item.mobAspect,7176,13,8xMetallum
Soul Aspect,item.mobAspect,7176,12,8xIter
Soul Aspect,item.mobAspect,7176,11,8xAlienis
Soul Aspect,item.mobAspect,7176,10,8xTerra
Soul Aspect,item.mobAspect,7176,9,8xVenenum
Soul Aspect,item.mobAspect,7176,8,8xBestia
Soul Aspect,item.mobAspect,7176,7,8xCorpus
Soul Aspect,item.mobAspect,7176,6,8xExanimis
Soul Aspect,item.mobAspect,7176,5,8xPraecantatio
Soul Aspect,item.mobAspect,7176,4,8xIgnis
Soul Aspect,item.mobAspect,7176,3,8xVolatus
Soul Aspect,item.mobAspect,7176,2,8xAer
Soul Aspect,item.mobAspect,7176,1,8xHumanus
Soul Aspect,item.mobAspect,7176,0,8xAqua
Snow Slab,tile.witchery:snowdoubleslab,2321,0,1xGelum;1xAqua
Melon,item.melon,360,32767,1xFames
Ice Slab,tile.witchery:icedoubleslab,2314,0,1xGelum;1xAqua
Iron Spike,tile.extrautils:spike_base,1982,32767,34xMetallum;18xTelum
Luxduct,tile.thermaldynamics.duct,2249,1,3xMetallum;4xLux
Structuralduct (Opaque),tile.thermaldynamics.duct,2249,0,1xMetallum;1xOrdo
Fiery Blood,item.fieryBlood,6094,32767,8xIgnis;8xVictus;4xPraecantatio
Minedrake,tile.witchery:mindrake,2270,0,2xHerba;1xHumanus;1xMessis
Statue of Hobgoblin Patron,tile.witchery:statueofworship,2356,0,3xTerra;3xCognitio;2xSpiritus;2xPraecantatio
Rubber Wood,ic2.blockRubWood,685,32767,3xArbor;1xInstrumentum
Redstone Relay,item.thermaldynamics.relay,7038,32767,4xMetallum;5xPotentia;4xMachina
Quicksand,tile.mud,2727,1,2xTerra;4xVinculum
Mud,tile.mud,2727,0,2xAqua;5xTerra
Vibrant Quartz Glass,tile.appliedenergistics2.BlockQuartzLamp,746,0,1xSensus;2xLux;5xVitreus;4xMetallum
Reinforced Rail,item.railcraft.part.rail,6014,4,1xMetallum;1xOrdo
H.S. Rail,item.railcraft.part.rail,6014,3,1xMetallum;1xIter
Wooden Rail,item.railcraft.part.rail,6014,2,1xArbor
Advanced Rail,item.railcraft.part.rail,6014,1,1xMetallum;1xMachina
Standard Rail,item.railcraft.part.rail,6014,0,1xMetallum
Slime Embiggening Syringe,item.mfr.syringe.slime,5019,32767,2xInstrumentum;2xMetallum;4xLimus;1xSano
Sliver of Entropy,item.shardSliver,5169,5,1xPerditio
Sliver of Order,item.shardSliver,5169,4,1xOrdo
Sliver of Earth,item.shardSliver,5169,3,1xTerra
Sliver of Water,item.shardSliver,5169,2,1xAqua
Sliver of Fire,item.shardSliver,5169,1,1xIgnis
Sliver of Air,item.shardSliver,5169,0,1xAer
Music Disc,item.record,2262,0,4xSensus;4xAer;4xFabrico;4xLucrum
Sacred Oak Wood Stairs,tile.sacredoakStairs,2744,0,1xArbor
Track,tile.rail,66,32767,1xMetallum;1xIter
Spear of the Huntsman,item.witchery:huntsmanspear,7056,0,3xArbor;2xPraecantatio;2xTelum
Rubber Tree Sapling,ic2.blockRubSapling,687,32767,1xArbor;2xHerba
Milk,tile.blockFluidMilk,941,32767,2xAqua;2xFames;2xSano
Persimmon Sapling,tile.saplings,2753,15,1xHerba;1xArbor;2xVictus
Apple Sapling,tile.saplings,2753,32767,1xArbor;2xHerba
Hellbark Sapling,tile.saplings,2753,13,1xHerba;1xArbor;2xIgnis
Ethereal Sapling,tile.saplings,2753,7,1xHerba;1xArbor;2xLux
Dying Sapling,tile.saplings,2753,5,1xHerba;1xArbor;2xMortuus
Dark Sapling,tile.saplings,2753,4,1xHerba;1xArbor;2xTenebrae
Magic Sapling,tile.saplings,2753,3,1xHerba;1xArbor;2xPraecantatio
Apple Sapling,tile.saplings,2753,0,1xHerba;2xArbor;2xVictus
Sugar,item.sugar,353,32767,
Aether,item.aether,5237,32767,6xAer;3xPotentia
Wheat,item.wheat,296,0,2xMessis;1xFames
Crystal Growth Accelerator,tile.appliedenergistics2.BlockQuartzGrowthAccelerator,773,0,4xMetallum;5xVitreus;6xPotentia
Meat Bucket,item.mfr.bucket.meat,5056,32767,3xCorpus;1xBestia;1xAqua;8xMetallum;1xVacuos
Frozen Stairs,tile.frozenStairs,416,0,1xArbor
Magic Map Focus,item.magicMapFocus,6076,32767,4xPraecantatio;8xSensus
Chicken Nugget,item.ItemNuggetChicken,5097,32767,1xFames
Sunflower,tile.doublePlant,175,32767,1xHerba;1xAer
Smoldering Grass Block,tile.bopGrass,2785,1,2xTerra;1xIgnis
Invar Shears,item.thermalfoundation.tool.invarShears,5608,32767,4xMetallum;1xTutamen
Invar Shears,item.thermalfoundation.tool.invarShears,5608,0,8xMetallum;3xTutamen
Weighted Pressure Plate (Light),tile.weightedPlate_light,147,32767,1xMachina;1xSensus;4xMetallum;3xLucrum
Paper,item.paper,339,32767,
Paper,item.paper,339,0,1xCognitio
Rubber Wood,tile.mfr.rubberwood.log,827,1,9xArbor;1xInstrumentum;1xLimus
Rubber Wood,tile.mfr.rubberwood.log,827,0,6xArbor;1xInstrumentum
Essence,fluid.mfr.mobessence.still,843,32767,4xPraecantatio;2xCognitio;2xAqua
Dark Steel Ladder,tile.blockDarkSteelLadder,1919,8,
Dark Steel Ladder,tile.blockDarkSteelLadder,1919,15,
