Name,ID,Has Item,Mod,Class,Display Name
divinerpg:purpleChristmasLights,445,true,divinerpg,net.divinerpg.blocks.iceika.BlockXmasLights,Purple Christmas Lights
divinerpg:CandyCane,446,true,divinerpg,net.divinerpg.blocks.iceika.BlockCandyCane,Blue Candy Cane
divinerpg:presentBox,447,true,divinerpg,net.divinerpg.blocks.iceika.BlockPresentBox,Present Box
divinerpg:iceikaFire,448,true,divinerpg,net.divinerpg.blocks.iceika.BlockIceikaFire,Iceika Fire
divinerpg:iceikaPortal,449,true,divinerpg,net.divinerpg.blocks.base.portal.BlockModPortal,Iceika Portal
divinerpg:frozenSlab,450,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Frozen Slab
divinerpg:frozenSlabDouble,451,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Frozen Slab
divinerpg:vetheaPortal,452,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPortal,Vethea Portal
divinerpg:dreamWreckerSpawner,453,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Dream Wrecker Spawner
divinerpg:vermenousSpawner,454,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Vermenous Spawner
divinerpg:twinsSpawner,455,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Twins Spawner
divinerpg:biphronSpawner,456,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Biphron Spawner
divinerpg:gorgosionSpawner,457,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Gorgosion Spawner
divinerpg:wreckAltar,458,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Wreck Altar
divinerpg:quadroticAltar,459,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Quadrotic Altar
divinerpg:karosAltar,460,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Karos Altar
divinerpg:raglokAltar,461,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Raglok Altar
divinerpg:lunicAltar,462,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Lunic Altar
divinerpg:dreamStone,463,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Dream Stone
divinerpg:dreamDirt,464,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Dream Dirt
divinerpg:dreamGrass,465,true,divinerpg,net.divinerpg.blocks.base.BlockModGrass,Dream Grass
divinerpg:fireCrystal,466,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Fire Crystal
divinerpg:dreamwoodLog,467,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaLog,Dreamwood Log
divinerpg:dreamwoodLeaves,468,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Dreamwood Leaves
divinerpg:lightDreamBricks,469,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Light Dream Bricks
divinerpg:darkDreamBricks,470,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Dark Dream Bricks
divinerpg:lunaStone,471,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Luna Stone
divinerpg:lunaBrick,472,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Luna Brick
divinerpg:metalCaging,473,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Metal Caging
divinerpg:dreamLampOn,474,true,divinerpg,net.divinerpg.blocks.vethea.BlockDreamLamp,Dream Lamp
divinerpg:dreamLampOff,475,true,divinerpg,net.divinerpg.blocks.vethea.BlockDreamLamp,Dream Lamp
divinerpg:weedWoodVine,476,true,divinerpg,net.divinerpg.blocks.base.BlockModVine,Weed Wood Vine
divinerpg:blossomedWeedWoodVine,477,true,divinerpg,net.divinerpg.blocks.base.BlockModVine,Blossomed Weed Wood Vine
divinerpg:cryptWall,478,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Crypt Wall
divinerpg:smoothGlass,479,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Smooth Glass
divinerpg:villageLamp,480,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Village Lamp
divinerpg:cellLamp,481,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Cell Lamp
divinerpg:barredDoorBlock,482,true,divinerpg,net.divinerpg.blocks.base.BlockModDoor,Barred Door Block
divinerpg:firelight,483,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Firelight
divinerpg:hyrewoodLog,484,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaLog,Hyrewood Log
divinerpg:mintwoodLeaves,485,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Mintwood Leaves
divinerpg:redDreamBricks,486,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Red Dream Bricks
divinerpg:karosHeatTileGreen,487,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Karos Heat Tile Green
divinerpg:karosHeatTileRed,488,true,divinerpg,net.divinerpg.blocks.vethea.BlockKarosHeatTile,Karos Heat Tile Red
divinerpg:firewoodLog,489,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaLog,Firewood Log
divinerpg:bacterialAcid,490,true,divinerpg,net.divinerpg.blocks.vethea.BlockAcid,Bacterial Acid
divinerpg:acidBlock,491,true,divinerpg,net.divinerpg.blocks.vethea.BlockAcid,Acid Block
divinerpg:greenEverstone,492,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Green Everstone
divinerpg:lunicAcid,493,true,divinerpg,net.divinerpg.blocks.vethea.BlockAcid,Lunic Acid
divinerpg:firewoodLeaves,494,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Firewood Leaves
divinerpg:hyrewoodLeaves,495,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Hyrewood Leaves
divinerpg:greenGemTop,496,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Green Gem Top
divinerpg:purpleGemTop,497,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Purple Gem Top
divinerpg:purpleDulah,498,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Purple Dulah
divinerpg:yellowDulah,499,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Yellow Dulah
divinerpg:greenDulah,500,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Green Dulah
divinerpg:mintwoodLog,501,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaLog,Mintwood Log
divinerpg:crackleSpike,502,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Crackle Spike
divinerpg:fernite,503,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Fernite
divinerpg:bulbatobe,504,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Bulbatobe
divinerpg:shineGrass,505,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Shine Grass
divinerpg:shimmer,506,true,divinerpg,net.divinerpg.blocks.vethea.BlockShimmer,Shimmer
divinerpg:hiveWalls,507,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Hive Walls
divinerpg:dreamglow,508,true,divinerpg,net.divinerpg.blocks.vethea.BlockVetheaPlant,Dreamglow
divinerpg:hyreWoodVine,509,true,divinerpg,net.divinerpg.blocks.base.BlockModVine,Hyre Wood Vine
divinerpg:chamberWall1,510,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Chamber Wall
divinerpg:chamberWall2,511,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Chamber Wall
divinerpg:chamberWall3,512,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Chamber Wall
divinerpg:whiteEverstone,513,true,divinerpg,net.divinerpg.blocks.base.BlockMod,White Everstone
divinerpg:darkEverstone,514,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Dark Everstone
divinerpg:blackHungerstone,515,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Black Hungerstone
divinerpg:greenHungerstone,516,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Green Hungerstone
divinerpg:cryptFloor,517,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Crypt Floor
divinerpg:hallWall,518,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Hall Wall
divinerpg:blueKarosBricks,519,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Blue Karos Bricks
divinerpg:blackKarosBricks,520,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Black Karos Bricks
divinerpg:infusionTable,521,true,divinerpg,net.divinerpg.blocks.vethea.BlockInfusionTable,Infusion Table
divinerpg:helioticBeam,522,true,divinerpg,net.divinerpg.blocks.vethea.BlockHelioticBeam,Heliotic Beam
divinerpg:karosCannonBlock,523,true,divinerpg,net.divinerpg.blocks.vethea.BlockKarosCannon,Karos Cannon
divinerpg:nightmareBedBlock,524,true,divinerpg,net.divinerpg.blocks.vethea.BlockNightmareBed,Nightmare Bed Block
divinerpg:divineSlab,525,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Divine Slab
divinerpg:divineSlabDouble,526,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Divine Slab
divinerpg:edenDirt,527,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Eden Dirt
divinerpg:wildwoodDirt,528,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Wildwood Dirt
divinerpg:apalachiaDirt,529,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Apalachia Dirt
divinerpg:skythernDirt,530,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Skythern Dirt
divinerpg:mortumDirt,531,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Mortum Dirt
divinerpg:edenGrass,532,true,divinerpg,net.divinerpg.blocks.base.BlockModGrass,Eden Grass
divinerpg:wildwoodGrass,533,true,divinerpg,net.divinerpg.blocks.base.BlockModGrass,Wildwood Grass
divinerpg:apalachiaGrass,534,true,divinerpg,net.divinerpg.blocks.base.BlockModGrass,Apalachia Grass
divinerpg:skythernGrass,535,true,divinerpg,net.divinerpg.blocks.base.BlockModGrass,Skythern Grass
divinerpg:mortumGrass,536,true,divinerpg,net.divinerpg.blocks.base.BlockModGrass,Mortum Grass
divinerpg:edenOre,537,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Eden Ore
divinerpg:wildwoodOre,538,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Wildwood Ore
divinerpg:apalachiaOre,539,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Apalachia Ore
divinerpg:skythernOre,540,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Skythern Ore
divinerpg:mortumOre,541,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Mortum Ore
divinerpg:edenBlock,542,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Eden Block
divinerpg:wildwoodBlock,543,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Wildwood Block
divinerpg:apalachiaBlock,544,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Apalachia Block
divinerpg:skythernBlock,545,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Skythern Block
divinerpg:mortumBlock,546,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Mortum Block
divinerpg:edenSapling,547,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightSapling,Eden Sapling
divinerpg:wildwoodSapling,548,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightSapling,Wildwood Sapling
divinerpg:apalachiaSapling,549,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightSapling,Apalachia Sapling
divinerpg:skythernSapling,550,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightSapling,Skythern Sapling
divinerpg:mortumSapling,551,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightSapling,Mortum Sapling
divinerpg:edenLeaves,552,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Eden Leaves
divinerpg:wildwoodLeaves,553,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Wildwood Leaves
divinerpg:apalachiaLeaves,554,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Apalachia Leaves
divinerpg:skythernLeaves,555,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Skythern Leaves
divinerpg:mortumLeaves,556,true,divinerpg,net.divinerpg.blocks.base.BlockModLeaves,Mortum Leaves
divinerpg:edenLog,557,true,divinerpg,net.divinerpg.blocks.base.BlockModLog,Eden Log
divinerpg:wildwoodLog,558,true,divinerpg,net.divinerpg.blocks.base.BlockModLog,Wildwood Log
divinerpg:apalachiaLog,559,true,divinerpg,net.divinerpg.blocks.base.BlockModLog,Apalachia Log
divinerpg:skythernLog,560,true,divinerpg,net.divinerpg.blocks.base.BlockModLog,Skythern Log
divinerpg:mortumLog,561,true,divinerpg,net.divinerpg.blocks.base.BlockModLog,Mortum Log
divinerpg:edenPlanks,562,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Eden Planks
divinerpg:wildwoodPlanks,563,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Wildwood Planks
divinerpg:apalachiaPlanks,564,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Apalachia Planks
divinerpg:skythernPlanks,565,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Skythern Planks
divinerpg:mortumPlanks,566,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Mortum Planks
divinerpg:edenStairs,567,true,divinerpg,net.divinerpg.blocks.base.BlockModStairs,Eden Stairs
divinerpg:wildwoodStairs,568,true,divinerpg,net.divinerpg.blocks.base.BlockModStairs,Wildwood Stairs
divinerpg:apalachiaStairs,569,true,divinerpg,net.divinerpg.blocks.base.BlockModStairs,Apalachia Stairs
divinerpg:skythernStairs,570,true,divinerpg,net.divinerpg.blocks.base.BlockModStairs,Skythern Stairs
divinerpg:mortumStairs,571,true,divinerpg,net.divinerpg.blocks.base.BlockModStairs,Mortum Stairs
divinerpg:twilightStone,572,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Twilight Stone
divinerpg:wildwoodVine,573,true,divinerpg,net.divinerpg.blocks.base.BlockModVine,Wildwood Vine
divinerpg:blueFire,574,true,divinerpg,net.divinerpg.blocks.twilight.BlockBlueFire,Blue Fire
divinerpg:edenPortal,575,true,divinerpg,net.divinerpg.blocks.base.portal.BlockModPortal,Eden Portal
divinerpg:wildwoodPortal,576,true,divinerpg,net.divinerpg.blocks.base.portal.BlockModPortal,Wildwood Portal
divinerpg:apalachiaPortal,577,true,divinerpg,net.divinerpg.blocks.base.portal.BlockModPortal,Apalachia Portal
divinerpg:skythernPortal,578,true,divinerpg,net.divinerpg.blocks.base.portal.BlockModPortal,Skythern Portal
divinerpg:mortumPortal,579,true,divinerpg,net.divinerpg.blocks.base.portal.BlockModPortal,Mortum Portal
divinerpg:edenTorch,580,true,divinerpg,net.divinerpg.blocks.base.BlockModTorch,Eden Torch
divinerpg:edenChest,581,true,divinerpg,net.divinerpg.blocks.twilight.BlockEdenChest,Eden Chest
divinerpg:apalachiaRails,582,true,divinerpg,net.divinerpg.blocks.base.BlockRedstonelessRails,Apalachia Rails
divinerpg:moonbulbPlant,583,true,divinerpg,net.divinerpg.blocks.twilight.BlockMoonbulb,Moonbulb Plant
divinerpg:purpleGlowbonePlant,584,true,divinerpg,net.divinerpg.blocks.twilight.BlockPurpleGlowbone,Purple Glowbone Plant
divinerpg:pinkGlowbonePlant,585,true,divinerpg,net.divinerpg.blocks.twilight.BlockPinkGlowbone,Pink Glowbone Plant
divinerpg:skyPlant,586,true,divinerpg,net.divinerpg.blocks.twilight.BlockSkyPlant,Sky Plant
divinerpg:sunbloom,587,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightFlower,Sunbloom
divinerpg:edenBrush,588,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightGrass,Eden Brush
divinerpg:sunBlossom,589,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightFlower,Sun Blossom
divinerpg:moonlightFern,590,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightFlower,Moonlight Fern
divinerpg:moonBud,591,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightFlower,Moon Bud
divinerpg:wildwoodTallgrass,592,true,divinerpg,net.divinerpg.blocks.base.BlockModDoublePlant,Wildwood Tallgrass
divinerpg:duskFlower,593,true,divinerpg,net.divinerpg.blocks.base.BlockModDoublePlant,Dusk Flower
divinerpg:duskBloom,594,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightFlower,Dusk Bloom
divinerpg:apalachiaTallgrass,595,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightGrass,Apalachia Tallgrass
divinerpg:skythernBrush,596,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightGrass,Skythern Brush
divinerpg:dustLily,597,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightFlower,Dust Lily
divinerpg:dustBrambles,598,true,divinerpg,net.divinerpg.blocks.twilight.BlockBrambles,Dust Brambles
divinerpg:demonBrambles,599,true,divinerpg,net.divinerpg.blocks.twilight.BlockBrambles,Demon Brambles
divinerpg:eyePlant,600,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightFlower,Eye Plant
divinerpg:mortumBrush,601,true,divinerpg,net.divinerpg.blocks.twilight.BlockTwilightGrass,Mortum Brush
divinerpg:edenSlab,602,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Eden Slab
divinerpg:edenSlabDouble,603,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Eden Slab
divinerpg:wildwoodSlab,604,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Wildwood Slab
divinerpg:wildwoodSlabDouble,605,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Wildwood Slab
divinerpg:apalachiaSlab,606,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Apalachia Slab
divinerpg:apalachiaSlabDouble,607,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Apalachia Slab
divinerpg:skythernSlab,608,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Skythern Slab
divinerpg:skythernSlabDouble,609,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Skythern Slab
divinerpg:mortumSlab,610,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Mortum Slab
divinerpg:mortumSlabDouble,611,true,divinerpg,net.divinerpg.blocks.base.BlockModSlab,Mortum Slab
divinerpg:arcaniteDirt,612,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Arcanite Dirt
divinerpg:arcaniteGrass,613,true,divinerpg,net.divinerpg.blocks.base.BlockModGrass,Arcanite Grass
divinerpg:arcaniumOre,614,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Arcanium Ore
divinerpg:arcaniumMetal,615,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Arcanium Metal
divinerpg:arcaniteTubes,616,true,divinerpg,net.divinerpg.blocks.base.BlockModLadder,Arcanite Tubes
divinerpg:arcaniumPower,617,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Arcanium Power
divinerpg:dungeonLamp,618,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Dungeon Lamp
divinerpg:heatTrap,619,true,divinerpg,net.divinerpg.blocks.arcana.BlockHeatTrap,Heat Trap
divinerpg:heatTrapOn,620,true,divinerpg,net.divinerpg.blocks.arcana.BlockHeatTrap,Heat Trap On
divinerpg:soulStone,621,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Soul Stone
divinerpg:soulSludge,622,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Soul Sludge
divinerpg:degradedBrick,623,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Degraded Brick
divinerpg:darkDegradedBrick,624,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Dark Degraded Brick
divinerpg:ancientBrick,625,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Ancient Brick
divinerpg:ancientStone,626,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Ancient Stone
divinerpg:lightDegradedBrick,627,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Light Degraded Brick
divinerpg:stainedGlass,628,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:stainedGlass2,629,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:stainedGlass3,630,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:stainedGlass4,631,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:stainedGlass5,632,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:stainedGlass6,633,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:stainedGlass7,634,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:stainedGlass8,635,true,divinerpg,net.divinerpg.blocks.base.BlockModGlass,Stained Glass
divinerpg:dungeonPrisonerSpawner,636,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Dungeon Prisoner Spawner
divinerpg:razorbackSpawner,637,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Razorback Spawner
divinerpg:deathHoundSpawner,638,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Death Hound Spawner
divinerpg:deathcryxSpawner,639,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Deathcryx Spawner
divinerpg:livingStatueSpawner,640,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Living Statue Spawner
divinerpg:roamerSpawner,641,true,divinerpg,net.divinerpg.blocks.base.BlockStupidSpawner,Roamer Spawner
divinerpg:ancientTile,642,true,divinerpg,net.divinerpg.blocks.base.BlockMod,Ancient Tile
